chr	start	end
chr17	63058650	63058749
chr17	57105750	57105849
chr17	44993100	44993249
chr17	35241800	35241999
chr17	24198400	24198599
chr16	94616600	94616699
chr16	93761450	93761549
chr16	91718700	91718949
chr16	38253000	38253099
chr16	36875350	36875499
chr16	33048150	33048349
chr16	30517250	30517399
chr15	101865450	101865649
chr15	101042450	101042599
chr15	100226050	100226199
chr15	98844700	98845099
chr15	79220600	79220799
chr15	79214000	79214149
chr15	76487800	76487949
chr15	73090400	73090549
chr15	64231950	64232149
chr15	59371200	59371349
chr15	57817500	57817599
chr15	53257050	53257199
chr15	25915050	25915249
chr15	8442850	8443099
chr14	70112200	70112299
chr14	57299000	57299099
chr14	54516450	54516599
chr14	47276900	47277149
chr13	46686950	46687149
chr13	43267350	43267449
chr13	42074400	42074549
chr13	12061650	12061849
chr12	111977050	111977599
chr12	101082450	101082699
chr12	91589900	91590049
chr12	91324450	91324649
chr12	84954600	84954749
chr12	84156100	84156249
chr12	76199900	76200099
chr12	75817950	75818149
chr12	73968200	73968349
chr12	70901150	70901299
chr12	69878050	69878149
chr12	34412950	34413149
chr12	31655200	31655349
chr12	21285950	21286099
chr12	21264550	21264849
chr12	16709000	16709099
chr11	119262700	119262999
chr11	118416000	118416099
chr11	117137150	117137299
chr11	117115400	117115499
chr11	115493000	115493249
chr11	106556800	106557249
chr11	106161400	106161549
chr11	103221450	103221649
chr11	100972350	100972549
chr11	86754250	86754499
chr11	79035250	79035449
chr11	76029000	76029199
chr11	75914350	75914449
chr11	75617150	75617249
chr11	75611650	75611799
chr11	72395650	72395999
chr11	72051250	72051399
chr11	69563900	69564099
chr11	69413700	69413899
chr11	58956550	58956699
chr11	58187250	58187449
chr11	54778400	54778549
chr11	46115150	46115299
chr11	30814500	30814649
chr11	22766950	22767049
chr11	4433150	4433299
chr10	127662350	127662499
chr10	126985600	126985699
chr10	121432750	121432949
chr10	117278300	117278399
chr10	95488850	95489049
chr10	85930500	85930599
chr10	80798000	80798199
chr10	77341200	77341399
chr10	62406750	62406899
chr10	61654400	61654549
chr10	61257000	61257199
chr10	60474900	60475099
chr10	60279800	60279949
chr10	13237800	13237999
chr1	182433250	182433399
chr1	180904700	180904899
chr1	167606250	167606349
chr1	165897600	165897799
chr1	165763750	165763899
chr1	162700850	162700999
chr1	155244300	155244499
chr1	134188100	134188399
chr1	131744400	131744799
chr1	128190000	128190149
chr1	127371250	127371399
chr1	93391050	93391199
chr1	93078100	93078249
chr1	92957750	92957899
chr1	89524250	89524399
chr1	88419050	88419199
chr1	73969300	73969449
chr1	72197850	72197949
chr1	64123700	64123799
chr1	56973150	56973299
chr1	54670150	54670299
chr1	45810650	45810849
chr9	110352950	110353099
chr17	5431400	5431499
chr15	76030050	76030199
chr10	59479300	59479399
chrX	108817500	108817649
chrX	74079850	74079949
chrX	71430150	71430299
chrX	36992150	36992249
chrX	36988550	36988649
chrX	13220550	13220749
chrX	6057400	6057649
chr9	123367250	123367449
chr9	118532950	118533099
chr9	110544450	110544599
chr9	110400850	110400949
chr9	106452700	106452799
chr9	75325100	75325349
chr9	73025900	73026049
chr9	67881350	67881449
chr9	62889450	62889649
chr9	62847050	62847249
chr9	62342200	62342349
chr9	58822100	58822199
chr9	57639800	57639899
chr9	54612750	54612899
chr9	41613200	41613399
chr9	21078650	21078849
chr9	20878250	20878399
chr9	15506950	15507049
chr8	125918800	125918949
chr8	123350100	123350249
chr8	121552950	121553249
chr8	121258350	121258499
chr8	121141700	121141849
chr8	118871350	118871499
chr8	116951850	116951999
chr8	109844850	109845099
chr8	108762000	108762249
chr8	107031350	107031549
chr8	105225200	105225399
chr8	85433900	85434099
chr8	70550200	70550399
chr8	69930800	69930999
chr8	47412750	47412899
chr8	35590600	35590799
chr8	26001300	26001449
chr8	11737850	11738049
chr8	11322050	11322249
chr7	143588050	143588349
chr7	141916750	141916849
chr7	141467400	141467549
chr7	141342350	141342499
chr7	138905150	138905299
chr7	130806700	130806849
chr7	123425250	123425449
chr7	123161650	123161799
chr7	99944950	99945099
chr7	99060550	99060749
chr7	99009250	99009449
chr7	92874000	92874149
chr7	80236550	80236699
chr7	73511700	73511899
chr7	49248050	49248349
chr7	45159650	45159799
chr7	44983550	44983649
chr7	35721950	35722099
chr7	34216200	34216349
chr7	29335050	29335199
chr7	29065450	29065599
chr7	27669800	27670099
chr7	27541500	27541649
chr7	12966050	12966149
chr6	146966350	146966699
chr6	146798300	146798599
chr6	142489750	142489849
chr6	125483550	125483699
chr6	125321800	125321899
chr6	115615500	115615599
chr6	114966250	114966399
chr6	113048950	113049149
chr6	90710100	90710249
chr6	90698000	90698149
chr6	87835850	87835949
chr6	56797850	56797999
chr6	51552800	51552899
chr6	33056250	33056499
chr6	30328950	30329149
chr6	30299650	30299849
chr6	21973650	21973849
chr5	151368150	151368299
chr5	147695800	147695949
chr5	143987750	143987849
chr5	140796700	140796849
chr5	134192250	134192449
chr5	125389850	125389999
chr5	123610800	123611049
chr5	122800700	122800849
chr5	122401450	122401649
chr5	122390550	122390799
chr5	121599450	121599749
chr5	121321400	121321549
chr5	120148000	120148149
chr5	118710600	118710749
chr5	117455750	117455849
chr5	114189200	114189349
chr5	111203100	111203299
chr5	107200050	107200199
chr5	104850950	104851149
chr5	104330650	104330799
chr5	103841200	103841349
chr5	103814200	103814399
chr5	100481200	100481449
chr5	74531900	74532099
chr5	66323450	66323599
chr5	65950600	65950749
chr5	35524800	35524949
chr5	24469100	24469199
chr4	155123650	155123849
chr4	154141400	154141499
chr4	154066400	154066599
chr4	150912400	150912549
chr4	149651450	149651699
chr4	148853550	148853749
chr4	137628450	137628549
chr4	136050450	136050599
chr4	132280000	132280449
chr4	131880700	131880949
chr4	131875050	131875249
chr4	130824650	130824799
chr4	119338800	119338949
chr4	119218550	119218749
chr4	116077200	116077349
chr4	108845950	108846049
chr4	107921250	107921399
chr4	101264650	101264799
chr4	83252100	83252299
chr4	63030950	63031049
chr4	57301150	57301299
chr4	47242900	47243049
chr4	43908200	43908349
chr4	42869950	42870099
chr4	41146600	41146849
chr4	40775200	40775349
chr4	40143450	40143649
chr4	21728350	21728549
chr4	8707900	8707999
chr3	148987850	148988099
chr3	115978100	115978299
chr3	115887950	115888049
chr3	96013850	96013999
chr3	90514100	90514249
chr3	67582700	67582849
chr3	51259400	51259649
chr3	10322400	10322549
chr2	180692100	180692249
chr2	166936600	166936799
chr2	155881900	155882149
chr2	150810550	150810699
chr2	146420350	146420499
chr2	142896550	142896649
chr2	131491550	131491699
chr2	129536450	129536549
chr2	129039550	129039649
chr2	126707350	126707499
chr2	121413600	121413749
chr2	120891500	120891749
chr2	119323100	119323399
chr2	118703300	118703549
chr2	91644400	91644599
chr2	35582050	35582299
chr2	32048750	32048849
chr2	31843300	31843399
chr2	31004200	31004299
chr2	29069650	29069799
chr2	27088950	27089249
chr2	26230300	26230499
chr2	25372400	25372599
chr19	57662000	57662249
chr19	45660200	45660399
chr19	44112650	44112799
chr19	37282550	37282699
chr19	36682400	36682549
chr19	24279900	24280199
chr19	10270100	10270349
chr19	10230650	10230899
chr19	7145000	7145199
chr19	6421300	6421449
chr19	3935450	3935749
chr18	84560650	84560799
chr18	80460550	80460749
chr18	74272450	74272649
chr18	70613550	70613649
chr18	61584150	61584299
chr18	53944200	53944449
chr18	36671450	36671599
chr18	35164650	35164949
chr18	11834000	11834249
chr17	79357350	79357549
chr17	67047650	67047749
chr17	57094750	57094949
chr17	56565550	56565799
chr17	47569850	47570049
chr17	35911500	35911649
chr17	35233800	35233899
chr17	35231250	35231449
chr17	34314100	34314249
chr17	32078150	32078349
chr17	27616750	27616899
chr17	25844150	25844299
chr17	25198850	25198999
chr17	24632400	24632549
chr17	24226750	24226949
chr17	15706750	15706899
chr17	12318300	12318499
chr17	6462350	6462449
chr17	5309350	5309549
chr17	5190250	5190449
chr16	96173250	96173399
chr16	91741100	91741199
chr16	91735600	91735799
chr16	91269550	91269749
chr16	43575200	43575449
chr16	40385100	40385199
chr16	33379550	33379699
chr16	20611700	20611949
chr16	18074350	18074449
chr16	17165200	17165349
chr16	15861000	15861199
chr16	10997200	10997399
chr16	3878450	3878549
chr15	102152900	102153049
chr15	98729500	98729649
chr15	89455750	89456049
chr15	89141600	89141849
chr15	82213850	82213999
chr15	80304150	80304349
chr15	76854050	76854199
chr15	76081100	76081349
chr15	74997150	74997249
chr15	59064350	59064549
chr15	27895200	27895349
chr15	12336750	12336849
chr15	3983150	3983349
chr14	122156950	122157099
chr14	121378350	121378549
chr14	121115400	121115499
chr14	61601950	61602149
chr14	56885750	56885899
chr14	55718200	55718449
chr14	36902150	36902249
chr14	34095100	34095249
chr14	25736650	25736849
chr14	25604000	25604099
chr14	25483900	25484099
chr14	21847100	21847349
chr14	20674500	20674799
chr13	109505300	109505449
chr13	102788900	102789049
chr13	98744150	98744299
chr13	81669300	81669399
chr13	76140000	76140099
chr13	46801200	46801349
chr13	42078250	42078349
chr13	32807100	32807249
chr12	118301600	118301799
chr12	85825000	85825249
chr12	84436700	84436899
chr12	84319700	84319949
chr12	82333050	82333149
chr12	70035000	70035099
chr12	55079750	55079949
chr12	54044200	54044349
chr12	24988500	24988649
chr12	16973450	16973599
chr11	121254950	121255149
chr11	120498150	120498299
chr11	120407100	120407249
chr11	120345400	120345499
chr11	119668250	119668399
chr11	119470800	119470999
chr11	118248350	118248549
chr11	118013600	118013749
chr11	116588500	116588599
chr11	115815500	115815649
chr11	109651550	109651699
chr11	106788900	106789099
chr11	106331350	106331549
chr11	106056400	106056549
chr11	103396900	103397299
chr11	103096500	103096699
chr11	102809400	102809549
chr11	102407350	102407499
chr11	101984900	101985099
chr11	101377500	101377599
chr11	100870700	100870899
chr11	98742100	98742249
chr11	97699900	97700049
chr11	97533400	97533599
chr11	95574800	95574949
chr11	93967800	93967949
chr11	87537900	87538099
chr11	87448400	87448699
chr11	85472950	85473049
chr11	83409200	83409449
chr11	79254400	79254549
chr11	79047850	79047949
chr11	74774300	74774399
chr11	73046950	73047099
chr11	70011550	70011649
chr11	69846300	69846449
chr11	69392700	69392899
chr11	68949150	68949349
chr11	62022750	62022849
chr11	60744600	60744699
chr11	60351700	60351949
chr11	59848700	59848799
chr11	59803850	59804099
chr11	53301100	53301299
chr11	53300550	53300949
chr11	51755400	51755549
chr10	128848400	128848499
chr10	127304750	127304899
chr10	121430350	121430599
chr10	121365050	121365249
chr10	115307400	115307549
chr10	111242450	111242549
chr10	87556150	87556299
chr10	86704250	86704549
chr10	83109950	83110099
chr10	80725350	80725499
chr10	78006850	78006999
chr10	70193600	70193749
chr10	62271250	62271499
chr10	60752600	60752699
chr10	58357900	58358049
chr10	8743050	8743249
chr10	4427300	4427449
chr1	181010200	181010449
chr1	179608550	179608749
chr1	177441550	177441749
chr1	165697700	165697799
chr1	135117700	135117849
chr1	133905350	133905499
chr1	131982400	131982549
chr1	92934400	92934549
chr1	91276500	91276649
chr1	91044450	91044549
chr1	87832300	87832449
chr1	86582300	86582449
chr1	75529200	75529349
chr1	75523300	75523499
chr1	52495300	52495449
chr1	37245500	37245599
chrX	75875800	75875949
chr5	23783250	23783349
chr10	78425700	78425799
chr11	116403850	116403999
chr6	143611600	143611749
chr18	75079650	75079749
chr14	60817100	60817199
chrX	103625500	103625649
chrX	101791850	101791949
chrX	100747950	100748149
chrX	56806100	56806199
chr9	123517400	123517699
chr9	122195050	122195199
chr9	118061300	118061449
chr9	110082700	110082799
chr9	108844450	108844549
chr9	106884450	106884599
chr9	101174500	101174649
chr9	96554600	96554749
chr9	78111800	78112099
chr9	66751750	66751899
chr9	66440450	66440649
chr9	66393450	66393649
chr9	56966150	56966299
chr9	54865850	54865949
chr9	54460550	54460699
chr9	46283100	46283299
chr9	44708600	44708949
chr9	25491650	25491799
chr9	22051100	22051199
chr9	21686650	21686799
chr9	21203650	21203799
chr9	20729950	20730099
chr9	7871850	7871949
chr8	125668900	125669099
chr8	123853250	123853449
chr8	122671900	122672049
chr8	121546950	121547149
chr8	121340050	121340149
chr8	120806900	120807049
chr8	117190900	117191049
chr8	111257000	111257149
chr8	111006400	111006599
chr8	105260300	105260449
chr8	95819450	95819549
chr8	95125000	95125099
chr8	94295300	94295499
chr8	91486450	91486549
chr8	88169400	88169499
chr8	77371050	77371299
chr8	72240100	72240249
chr8	72212150	72212349
chr8	70740250	70740349
chr8	70528600	70528699
chr8	70041200	70041349
chr8	64785200	64785349
chr8	25642100	25642199
chr8	13642500	13642699
chr7	140842650	140842749
chr7	140112700	140112899
chr7	140030350	140030599
chr7	130721850	130721999
chr7	130682600	130683099
chr7	130672250	130672449
chr7	128537350	128537549
chr7	128523900	128524049
chr7	127583000	127583199
chr7	126429050	126429249
chr7	126428800	126428949
chr7	125632450	125632549
chr7	118713350	118713449
chr7	105439500	105439649
chr7	99680300	99680399
chr7	99496100	99496249
chr7	99279900	99280049
chr7	98356750	98356899
chr7	80915650	80915749
chr7	68279000	68279199
chr7	64354350	64354499
chr7	49427400	49427599
chr7	45407400	45407499
chr7	45165600	45165749
chr7	45140400	45140599
chr7	34975000	34975149
chr7	28592750	28592999
chr7	28302000	28302149
chr7	24604100	24604199
chr7	19682250	19682399
chr7	19374850	19374999
chr7	19026500	19026699
chr7	16255600	16255699
chr6	148284700	148284799
chr6	146577850	146577999
chr6	146577600	146577749
chr6	146336150	146336249
chr6	136551150	136551249
chr6	128106900	128107099
chr6	126550600	126550699
chr6	125147250	125147399
chr6	122819950	122820149
chr6	122334500	122334649
chr6	120112550	120112699
chr6	117914600	117914749
chr6	115607750	115607949
chr6	114400000	114400149
chr6	88483050	88483199
chr6	88268650	88268749
chr6	83326500	83326649
chr6	67476700	67476849
chr6	66534900	66535049
chr6	42261800	42261999
chr6	36424800	36424899
chr6	34444600	34444749
chr6	30367100	30367349
chr6	28990750	28990899
chr5	150665100	150665349
chr5	150464350	150464549
chr5	149592600	149592699
chr5	147879750	147879849
chr5	139391600	139391749
chr5	138988800	138988949
chr5	138609450	138609649
chr5	136804350	136804499
chr5	136534750	136534899
chr5	135107800	135107999
chr5	125327500	125327599
chr5	125117050	125117199
chr5	124881200	124881399
chr5	124566750	124566849
chr5	124530750	124530899
chr5	124483150	124483299
chr5	123864200	123864299
chr5	123247700	123247849
chr5	122794100	122794249
chr5	122213400	122213549
chr5	120612350	120612499
chr5	119692300	119692449
chr5	113993500	113993699
chr5	107900600	107900699
chr5	107128500	107128699
chr5	104508350	104508499
chr5	100418150	100418349
chr5	81236800	81236899
chr5	72450900	72450999
chr5	67730000	67730099
chr5	66873150	66873299
chr5	65945000	65945149
chr5	52620500	52620649
chr5	33612500	33612699
chr5	31094750	31094949
chr5	30621200	30621349
chr5	3675000	3675099
chr4	154160950	154161149
chr4	154064100	154064199
chr4	152259700	152259899
chr4	151155000	151155199
chr4	141929500	141929649
chr4	141585000	141585099
chr4	141536750	141536899
chr4	140794800	140794949
chr4	136255450	136255699
chr4	135872950	135873049
chr4	135342700	135342899
chr4	134805700	134805799
chr4	133076150	133076349
chr4	119874250	119874399
chr4	82537550	82537699
chr4	82374600	82374749
chr4	53553100	53553299
chr4	46004450	46004599
chr4	45318950	45319049
chr4	33055050	33055249
chr4	32734200	32734399
chr3	144494200	144494299
chr3	123267200	123267299
chr3	105686800	105686999
chr3	96766000	96766099
chr3	89576300	89576399
chr3	89163800	89163949
chr3	88352950	88353149
chr3	86106000	86106149
chr3	69093800	69093949
chr3	63921950	63922099
chr3	58415050	58415249
chr3	51485400	51485549
chr3	51238550	51238699
chr3	32406450	32406599
chr3	9707700	9707849
chr3	7380550	7380699
chr2	180741450	180741599
chr2	167581650	167581849
chr2	164821000	164821099
chr2	164070750	164070949
chr2	160742650	160742799
chr2	157166050	157166199
chr2	156267650	156267749
chr2	155629400	155629499
chr2	131940350	131940499
chr2	130663050	130663249
chr2	128307000	128307199
chr2	127602900	127603149
chr2	121302700	121302799
chr2	119420650	119420849
chr2	86085650	86085749
chr2	73868350	73868499
chr2	65325450	65325649
chr2	32703350	32703499
chr2	29844100	29844249
chr2	27913650	27913799
chr2	27475900	27476099
chr2	27288750	27288949
chr2	25429200	25429299
chr2	23039950	23040049
chr19	56346350	56346549
chr19	46624400	46624549
chr19	46405750	46405949
chr19	46328650	46328999
chr19	42042450	42042799
chr19	41999900	42000049
chr19	41948500	41948699
chr19	36928200	36928499
chr19	34496200	34496299
chr19	24545250	24545399
chr19	10525250	10525649
chr19	6406050	6406299
chr19	6280350	6280499
chr18	82989900	82990149
chr18	80893050	80893349
chr18	61844800	61844899
chr18	61498800	61498949
chr18	60988300	60988449
chr18	45269900	45269999
chr18	38979950	38980049
chr18	38888600	38888799
chr18	38797400	38797499
chr18	35284900	35285049
chr18	35159350	35159449
chr18	12128750	12128949
chr17	80180600	80180699
chr17	80063200	80063449
chr17	63473300	63473399
chr17	56326050	56326249
chr17	37197450	37197599
