chr	start	end
chr16	32142000	32144399
chr1	36226800	36228599
chr16	78934400	78934999
chr1	276901000	276903399
chr14	2834600	2835199
chr6	146260200	146262599
chr3	166195800	166197199
chr14	49956000	49956999
chr12	32837400	32838599
chr13	105562200	105564199
chr7	145213200	145215199
chr9	30000600	30002799
chr14	9152200	9153599
chr7	22984000	23033999
chr1	203955200	203959399
chr9	16871000	16872999
chr1	256235600	256236399
chr15	84707200	84708199
chrX	65578200	65578799
chr17	78621000	78622599
chr20	30856400	30857599
chr12	31426000	31427199
chr1	276676600	276678999
chr3	115434200	115434999
chr8	30640200	30641799
chr12	11540200	11541799
chr19	38143800	38146399
chr11	66619000	66621599
chr1	174201400	174205199
chr15	42980600	42984199
chr5	60310000	60310799
chr6	131842600	131843799
chr2	80585200	80587399
chr1	94528800	94531599
chr7	62473600	62474599
chr2	185155200	185159399
chr13	99852400	99854199
chr1	202405400	202407399
chr17	22134600	22136399
chr2	200060600	200061999
chr8	27793000	27795599
chr1	52924400	52926199
chr1	193225400	193227999
chr5	74867800	74868599
chr6	100254600	100257999
chr2	253627800	253629399
chr5	90960200	90960599
chr10	85356800	85361199
chr3	104098800	104099999
chr11	21546000	21546799
chr2	44872400	44873399
chr7	116695800	116697799
chr2	211453800	211455199
chr13	37130600	37131999
chr13	80313600	80315599
chr1	228577400	228579199
chr2	131384400	131386199
chr10	40945800	40947999
chr1	17089200	17090999
chr10	50074200	50076799
chr11	8160200	8160999
chr3	71261600	71262599
chr2	161375400	161375799
chr8	13065400	13067399
chr5	101518800	101520399
chr19	24450800	24453399
chr5	159547000	159549799
chr15	105658600	105661399
chr17	77837600	77840999
chr1	144884800	144885599
chr16	11512200	11513799
chr4	109042200	109043799
chr11	44319200	44320599
chr2	95292400	95294999
chr7	135676800	135678399
chr1	120138600	120139599
chr11	31421000	31423399
chr11	66244400	66245999
chr1	53219200	53220999
chr2	142325800	142328599
chr15	52168400	52170799
chr14	92356000	92359999
chr5	93683200	93685199
chr19	44531000	44532999
chr1	219395200	219396399
chr7	120496800	120498399
chr3	56892200	56894799
chr8	37840800	37841799
chr9	4000600	4004599
chr10	46688400	46691399
chr2	251535000	251537399
chr10	78219000	78219999
chr16	33671000	33671399
chr1	3589400	3591999
chr10	6099800	6100999
chr9	106400000	106401599
chr18	65607000	65607599
chr1	7241800	7243399
chr10	61982400	61983999
chr10	99538000	99540199
chr2	259092200	259095199
chr4	141664000	141664599
chr1	197238000	197241799
chr7	63354200	63355799
chr8	110777200	110779599
chr2	184661400	184664599
chr17	77284600	77286399
chr10	31492200	31494599
chr10	10421600	10425999
chr4	151288000	151291199
chr8	68813600	68818799
chr16	9864400	9868999
chr2	187864200	187866199
chr10	103161800	103163799
chr17	34155800	34159399
chr20	49341200	49342599
chr1	163535600	163536199
chr3	64362800	64363999
chr3	96905200	96907399
chr4	31131600	31132599
chr14	108471000	108472399
chr6	107279800	107280999
chr2	44208400	44209599
chr4	16652200	16654199
chr12	41789800	41791199
chrX	67173200	67173799
chr5	154779200	154780199
chr10	74727400	74728399
chr14	12097400	12099399
chr18	71885200	71886399
chr13	72780000	72782599
chr1	260943000	260947599
chr11	67752400	67753999
chr8	46148400	46149999
chr18	56159200	56162599
chr1	89188600	89190999
chr17	24935800	24936999
chr16	3327000	3328799
chr4	144881200	144883999
chr10	94350800	94352199
chr4	50860200	50861599
chr19	22784000	22784799
chr18	3432800	3434999
chr1	102175600	102178999
chr10	69398200	69399799
chr8	130262400	130263999
chr8	30788400	30789599
chr8	95611600	95612399
chr5	77021600	77022999
chr7	77746200	77747399
chr12	45202200	45204199
chr1	8590200	8592799
chr6	126222400	126224799
chr8	131562200	131564199
chr16	2901200	2906399
chr3	50527600	50528399
chr18	16565800	16567199
chr12	15963400	15965599
chrX	88150600	88151799
chr9	97255800	97257999
chr17	34458200	34460799
chr2	161597000	161598199
chr1	147903400	147907399
chr3	82656200	82656799
chr4	93923200	93923799
chr6	6728600	6730199
chr17	86012400	86013999
chr2	220184000	220185999
chr2	237652400	237654199
chr5	24291600	24292399
chr1	256590800	256593999
chr16	22475600	22477199
chr7	20944800	20945599
chr15	33934600	33936999
chr4	172755600	172756199
chr5	126513000	126516799
chr16	85161000	85162799
chr2	26406200	26408999
chr8	59277000	59278599
chr10	47055200	47056399
chr10	104712200	104713799
chr14	89461400	89463399
chr5	146684200	146685199
chr12	661800	663999
chr10	55315400	55317399
chr1	201910000	201912199
chr12	37798800	37800399
chr13	86677600	86678799
chr2	13237200	13237799
chr14	42975800	42977799
chr7	53045000	53047199
chr1	53568600	53571199
chr14	25588800	25591399
chr2	56315200	56316799
chr19	59038200	59040799
chr4	179171000	179173999
chr4	81740600	81741999
chr5	146429000	146430999
chr4	131901200	131903599
chr14	45083400	45085199
chr4	119271400	119273999
chr5	105444600	105445799
chr3	72626400	72627199
chr6	139776600	139777999
chr6	42932800	42935199
chr6	96178800	96181599
chr2	84781600	84783599
chr12	2213200	2217199
chr5	21475000	21475999
chr2	151032200	151032799
chr5	143432800	143434199
chr14	66481400	66481999
chr5	165185600	165192599
chr9	99092200	99093599
chr15	59378000	59378999
chr1	245572200	245572999
chrX	118214800	118216599
chr19	7224000	7226199
chr11	84404400	84405199
chr1	191320600	191321199
chr2	11221800	11222599
chr2	42043800	42044799
chr8	76569200	76572999
chr18	65194600	65195999
chr10	37248200	37249799
chr13	111782400	111786199
chr3	121041200	121042199
chr6	40517400	40518999
chr2	141214800	141215999
chr11	30171200	30174999
chr5	168287600	168289199
chr20	45905600	45907199
chr1	275924800	275927799
chr1	217050800	217053999
chr6	128727800	128729199
chr15	20587600	20588799
chr9	115485000	115486199
chr16	30562600	30564199
chr9	10281800	10288999
chr19	50438800	50441999
chr7	46362200	46366599
chr3	120800	121999
chr9	13048400	13051399
chr9	17267400	17268399
chr13	109962600	109964599
chr18	73719800	73722199
chr12	11516800	11521399
chr8	50273200	50276999
chr16	62723800	62726199
chr14	22045800	22047799
chr3	149368600	149369599
chr8	48550400	48552599
chr5	173580000	173580999
chr4	94120000	94120799
chr5	63365000	63366999
chr6	6817200	6817999
chr9	1167600	1168399
chr6	30414400	30416399
chr19	34275000	34277199
chr8	48245800	48248399
chr19	15996400	15998399
chr8	47557800	47558799
chr9	4731600	4743599
chr3	165661600	165667599
chr4	28749200	28750399
chr20	7277400	7279199
chr2	145318600	145319199
chr12	41971200	41972799
chr7	107646800	107649999
chr3	54649000	54651199
chr4	175309800	175311399
chr8	94854800	94858199
chr13	37379000	37379999
chr18	23055000	23060199
chr18	28161200	28161999
chr2	184317400	184317799
chr14	88922400	88924199
chr5	141782600	141783999
chr3	97166800	97168999
chr15	99406600	99408199
chr19	51394800	51395399
chr12	30845200	30849399
chr3	45834800	45835399
chr8	114487400	114488799
chr13	109739400	109741199
chr17	49678400	49679599
chr6	847200	849599
chr9	113459200	113459599
chr19	52725800	52728799
chr4	145248200	145249799
chr9	113123800	113124999
chr5	38800600	38802199
chr8	112776200	112777599
chr17	34330000	34332199
chr14	60642600	60643999
chr2	242633200	242635199
chr1	36120400	36123599
chr12	23063000	23063599
chr1	28367800	28370999
chr18	26888200	26889999
chr12	42692200	42693599
chr1	139959400	139961999
chr9	43891000	43892799
chr17	64839800	64841799
chr18	71029400	71032399
chr14	12231800	12232599
chr7	115770400	115772199
chr4	127456400	127457999
chr15	38504000	38506399
chr2	53151200	53151999
chr4	57530800	57531599
chr2	209918800	209919799
chr5	109465000	109466399
chr12	2298000	2300399
chr14	12004800	12008999
chr4	183668000	183669999
chr17	6109600	6110799
chr6	9231000	9238199
chr5	124027200	124027999
chr14	60833400	60834599
chr20	18188000	18189399
chr1	221800800	221803599
chr5	157392000	157394599
chr7	72007400	72008799
chr8	107615400	107615799
chr4	79692600	79694199
chr1	101207400	101210399
chr1	89444000	89444799
chr1	202568000	202568399
chr8	115026600	115027599
chr1	49710200	49711599
chr9	1830400	1830999
chr2	25611800	25613399
chr16	76564800	76566199
chr1	196018200	196019799
chr12	32823800	32829999
chr3	19572400	19573399
chr18	3781800	3783999
chr13	42622200	42624799
chr12	47575400	47577599
chr2	169981600	169982399
chr4	97889200	97890999
chr8	104751600	104754799
chr1	141205800	141207399
chr4	87328200	87330799
chr1	256596000	256598599
chr2	193863000	193864999
chr13	56389800	56391399
chr18	26810400	26812999
chr1	134670200	134673599
chr1	143016800	143018199
chr10	54266000	54267399
chr8	68057400	68060799
chr18	23014400	23016199
chr7	66865000	66867999
chr13	50546600	50549999
chr5	159686600	159689399
chr9	86982800	86983399
chr4	130293800	130295199
chr6	88821200	88821999
chr15	62016600	62017799
chr4	7655000	7657399
chr6	24905800	24907599
chr7	134898200	134899399
chr8	121890400	121893799
chr18	6502800	6504199
chr7	136724800	136726799
chr1	245645200	245646399
chr3	89378400	89379599
chr13	51162000	51163599
chr1	280748200	280749999
chr17	19410200	19412599
chr18	70740200	70741399
chr8	131877000	131877799
chr3	176583800	176587399
chr3	54912000	54912599
chr4	58644400	58645799
chr1	143554200	143555799
chr5	60835200	60835999
chr13	69154200	69155599
chr6	7004200	7005799
chr1	127295400	127296599
chr7	19253200	19255399
chr6	100922600	100923199
chr14	44666400	44668399
chr4	6925000	6926999
chr10	86439000	86439999
chr11	36085800	36087999
chr15	13016800	13018999
chr10	4875600	4876799
chr18	61559800	61562199
chr9	13236400	13238199
chr2	42856800	42857999
chr18	48292200	48294399
chr15	88952800	88954599
chr1	81440400	81444599
chr1	85471200	85474599
chr4	150245000	150246599
chr7	76437400	76440199
chr6	9565200	9566599
chr2	224573400	224575799
chr18	4187200	4187999
chr8	75485000	75487399
chr8	40436600	40438599
chr13	93907800	93910199
chr19	57843200	57845599
chr3	62917200	62920599
chr12	50442800	50446199
chr17	8596200	8598199
chr13	35382200	35385999
chr7	128689200	128699199
chr5	109355200	109356599
chr2	126429400	126430599
chr9	57988000	57989199
chr4	179300400	179301799
chr5	58953600	58956199
chr5	5585000	5586199
chr4	3209200	3211199
chr10	29230800	29233399
chr13	45044200	45047199
chr17	83222800	83223599
chr4	97238600	97239199
chr8	97224000	97224599
chr4	70809600	70810999
chr14	6395000	6395999
chr1	188012600	188013799
chr4	80083600	80084999
chr18	3870400	3874399
chr7	143529000	143534999
chr18	81100800	81103399
chr6	135615000	135616999
chr8	102221200	102221599
chr15	3549600	3550399
chr7	13942000	13943799
chr14	16707200	16708399
chr19	50131400	50132399
chr7	145165200	145166599
chr12	35716200	35719399
chr16	20776400	20776999
chr8	132339400	132340399
chr13	51983800	51986799
chr9	106488800	106489799
chr16	4715600	4717199
chr10	64521800	64524999
chr4	169945400	169946799
chr2	56949000	56950599
chr13	48991400	48992199
chr14	52317000	52317399
chr18	38438600	38439199
chr5	2623600	2625199
chr10	65557400	65558599
chr17	14292200	14295399
chr16	81167200	81168599
chr8	106153600	106155799
chr1	161526000	161528799
chr3	149207000	149209199
chr10	5784400	5785199
chr20	29083800	29085199
chr6	37964600	37967399
chr2	228676400	228677399
chr4	58353000	58353999
chr10	50414800	50415799
chr12	5808000	5808799
chr10	22636800	22637599
chr1	163447400	163451199
chr6	135279000	135279799
chr8	95406800	95408399
chr10	76938600	76940399
chr12	45471600	45475999
chr20	28300600	28301599
chr5	170496400	170497399
chr1	183036200	183037599
chr4	23574600	23575599
chr16	20790000	20792599
chr4	174775000	174776399
chr16	83035200	83037399
chr3	82774000	82775599
chr5	134402800	134403799
chr5	77110000	77113999
chr1	166621600	166623599
chr5	140340400	140341199
chrX	52842400	52843199
chr5	170429400	170433799
chr4	1010200	1011399
chr4	61414200	61416599
chr19	41912600	41915199
chr13	68873800	68874999
chr1	94714400	94717399
chr13	108837400	108838399
chr15	86397800	86400199
chr5	34089400	34091199
chr7	126067400	126068999
chr3	56603200	56604999
chr4	113315800	113319199
chr4	8111600	8113599
chr4	173283000	173285999
chr17	37009000	37009599
chr18	65546800	65548599
chr18	55196000	55197399
chr20	43054600	43055599
chr14	4554000	4555199
chr7	103267800	103268999
chr11	69159200	69161399
chr8	15256600	15257599
chr1	79853200	79857199
chr2	115541200	115541599
chr4	56269200	56270599
chr5	137645000	137645999
chr15	38701200	38712199
chr11	7302600	7303599
chr13	100416600	100418599
chr1	87202200	87207199
chr18	78064000	78067799
chr8	59702000	59704599
chr4	83342600	83344799
chr7	68990800	68994599
chr2	245076000	245077199
chr4	67831400	67833399
chr1	163251000	163251399
chr11	30066600	30068399
chr19	55357800	55361199
chr16	23619200	23620599
chr1	240743000	240744999
chr19	29227800	29231799
chr7	34338000	34338999
chr4	181911200	181913599
chr19	38803000	38804199
chr8	56602400	56602999
chr1	166580200	166581599
chr4	90665000	90666799
chr4	63277000	63277799
chr3	140479200	140480599
chr1	267235600	267236999
chr6	128369600	128371999
chr10	17147600	17150199
chr13	2496600	2496999
chr4	61652200	61653199
chr6	71248600	71251599
chr15	1761200	1761999
chr4	79498000	79500399
chr10	76613600	76615799
chr2	84014200	84016599
chr18	23084200	23085399
chr5	169590000	169597199
chr4	147110800	147112599
chr2	212732000	212733599
chr2	29426400	29429999
chr9	114435000	114435999
chr2	120708200	120709399
chr2	46970000	46970999
chr10	110965200	110966599
chr8	103572800	103574399
chr17	27842200	27842999
chr5	53227400	53228399
chr8	128405600	128406199
chr6	6243600	6245199
chr1	61461000	61463199
chr19	62135400	62135799
chr5	160957600	160959199
chr15	29985400	29986399
chr13	88812200	88813199
chr15	45760400	45762599
chr2	21512600	21514999
chr18	27344200	27345999
chr4	12523200	12523999
chr1	26301800	26302599
chr18	70228800	70231399
chr2	250460400	250464199
chr12	22400000	22400999
chr3	138323800	138325799
chr6	92565400	92567999
chr8	53026400	53029399
chr9	19157600	19159599
chr9	121084200	121084799
chr10	13083800	13087199
chr19	33189000	33190399
chr8	36564400	36566799
chr7	125330600	125332999
chr12	27375400	27377199
chr8	97970800	97971199
chr3	12585600	12587199
chr14	34283200	34285199
chr4	80696000	80698199
chr7	47524600	47526399
chr10	19972800	19975199
chr12	22519800	22522199
chr15	87854000	87857199
chr18	63081800	63083399
chr19	15451600	15454599
chr4	8504200	8506199
chr8	57501600	57503599
chr4	333400	335199
chr2	125247800	125248999
chr7	121333800	121335799
chr1	64307400	64308599
chr6	108810000	108812199
chr10	105111800	105114999
chr8	123656400	123658999
chr3	120754800	120756999
chr8	120053400	120055199
chr18	5619600	5621799
chr19	60132600	60133799
chrX	53577000	53577399
chr2	48917400	48918399
chr10	16677400	16678999
chr4	153418200	153419999
chr4	176755400	176756599
chr11	30213800	30219199
chr9	20606600	20607599
chr7	63406200	63408399
chr8	84081600	84083199
chr7	15202800	15203799
chr8	120074800	120075599
chr17	34847600	34849599
chr20	3029000	3030399
chr8	23739800	23740999
chr20	29114800	29115999
chr2	28674800	28678599
chr4	178612000	178613799
chr5	69138600	69139199
chr10	103225400	103228399
chr13	51852200	51854199
chr14	36498600	36501199
chr20	46032200	46034199
chr8	108088400	108090799
chr5	22049600	22053399
chr1	43488000	43488599
chr1	104941600	104943799
chr4	132784000	132785199
chr11	54005400	54006599
chr1	89255600	89256199
chr13	108248600	108253399
chr3	144590600	144591199
chr15	42923600	42925399
chr13	72489000	72495399
chr4	169955800	169957999
chr10	102872600	102876999
chr10	42708600	42712799
chr13	76643000	76644799
chr15	51109200	51110399
chr1	13669600	13671199
chr9	43548200	43550999
chr15	42055000	42056799
chr8	14240800	14243999
chr7	114959600	114961999
chr6	109276000	109276999
chr20	47054400	47055599
chrX	50899000	50900799
chr4	158733000	158734399
chr19	61044000	61045399
chr4	100806400	100806999
chr16	4869200	4870199
chr2	9208600	9210199
chr16	62221600	62222799
chr4	9618400	9620799
chr12	1669200	1670599
chr12	284800	286199
chr8	20044800	20045999
chr3	172004200	172006199
chr15	28169800	28170999
chr3	123274200	123276399
chr6	110613600	110614799
chr14	67252600	67253999
chr4	154590000	154590399
chr8	121588400	121589399
chr15	57283800	57286599
chr13	90962200	90964399
chr4	150740400	150742999
chr4	177230400	177232399
chr16	32106600	32107599
chr8	85254400	85256599
chr1	205365400	205366399
chr4	28722000	28722999
chr16	3876800	3881999
chr1	212243000	212246999
chr7	113530400	113533399
chr8	44896200	44896999
chr9	54430600	54434399
chr4	153268200	153270199
chr20	34334000	34335599
chr4	14468200	14468799
chr3	91269600	91270799
chr8	103137000	103138599
chr8	116738000	116739599
chr2	258864000	258866599
chr19	32031600	32033399
chr2	184948800	184949399
chr2	184049800	184051199
chr13	57050200	57051199
chr6	128587200	128589399
chr1	186929200	186930999
chr3	175118000	175119599
chr2	203084200	203086199
chr3	94397200	94398599
chr1	233407800	233411199
chr1	78028400	78030999
chr19	49617200	49618599
chr5	117644600	117645599
chr7	75233800	75238799
chr17	32371000	32372199
chr19	6043400	6045199
chr2	260325400	260326399
chr18	53252800	53254399
chr17	18914400	18917999
chr17	29809800	29813399
chr12	23193600	23195999
chr13	32295600	32296999
chr18	73716600	73717999
chr1	143398000	143399399
chr16	418400	423399
chr7	125404000	125406199
chr14	91808000	91810599
chr19	25526400	25538199
chr4	157451800	157454399
chr10	76147600	76148199
chr4	177996000	177996799
