Chromosome	Gene-Start	Gene-End	Gene-ID	Gene-Name	Peaks-on-Gene-Body	Mean-Distance-of-Gene-to-Nearest-Peaks	sd	Number-of-Peaks-Associated-with-Gene
3	149129385	149209286	ENSRNOG00000010625	Dnmt3b	4	303	677.528597182436	5
3	162344090	162470565	ENSRNOG00000019203	Eya2	4	5138.4	11489.8116955849	5
4	129196159	129432651	ENSRNOG00000005830	Fam19a4	4	470	1050.9519494249	5
5	119725439	119832134	ENSRNOG00000010514	Cachd1	4	733.4	1639.93225469835	5
5	139627076	139679700	ENSRNOG00000060435	Kcnq4	4	1335.6	2986.49239074872	5
5	140275002	140482714	ENSRNOG00000059975	AC124205.2	4	5640.8	12613.2122474808	5
5	148255242	148312145	ENSRNOG00000031475	Col16a1	4	1488.8	3329.05800490169	5
5	154109676	154160101	ENSRNOG00000032994	Myom3	4	1780	3980.20099994963	5
6	29178358	29485860	ENSRNOG00000005371	Klhl29	4	1468.2	3282.99500456519	5
6	124783697	124872777	ENSRNOG00000004442	RGD1311756	4	2899.8	6484.14992115389	5
6	145784775	146101453	ENSRNOG00000005451	Dnah11	4	2069.6	4627.76628623357	5
7	26254059	26306626	ENSRNOG00000008174	Appl2	4	3372.2	7540.46843372479	5
7	72922399	72968601	ENSRNOG00000006766	Laptm4b	4	360.2	805.431685495424	5
7	125187427	125278189	ENSRNOG00000055305	Parvb	4	645.8	1444.05269986936	5
8	33542758	33663449	ENSRNOG00000008904	Fli1	4	4870.4	10890.545477615	5
8	124312254	124401894	ENSRNOG00000013265	Tgfbr2	4	13171.2	29451.6985452452	5
9	9431360	9588265	ENSRNOG00000046254	Adgre1	4	1307.2	2922.98806018772	5
11	31000051	31076309	ENSRNOG00000002072	Eva1c	4	178.4	398.914527185963	5
11	35645616	35751994	ENSRNOG00000001652	Erg	4	43.6	97.4925638189908	5
14	16622260	16905642	ENSRNOG00000002208	Shroom3	4	2972.4	6646.48845632038	5
14	35071608	35152010	ENSRNOG00000002227	Kit	4	1002	2240.54011345479	5
14	80193315	80229714	ENSRNOG00000007993	Sh3tc1	4	903.4	2020.06381087331	5
15	5715092	5897254	ENSRNOG00000018148	Cd99l2	4	1258.8	2814.76237007674	5
16	9484432	9614028	ENSRNOG00000024728	Arhgap22	4	886.8	1982.94508244681	5
17	71723120	71900372	ENSRNOG00000029235	Sfmbt2	4	2504.4	5600.00864285047	5
20	30811853	30891151	ENSRNOG00000000563	Adamts14	4	1210	2705.64225277475	5
1	13592895	13705896	ENSRNOG00000060603	Nhsl1	4	0	0	4
1	55298257	55439314	ENSRNOG00000055830	AABR07001700.1	4	0	0	4
1	65903944	66160139	ENSRNOG00000050831	Vom2r36	4	0	0	4
1	82548920	82583161	ENSRNOG00000020716	Axl	4	0	0	4
1	101292909	101326360	ENSRNOG00000020714	Trpm4	4	0	0	4
1	102110208	102193687	ENSRNOG00000021130	Abcc8	4	0	0	4
1	102775582	102851830	ENSRNOG00000055531	Hps5	4	0	0	4
1	105346669	106219458	ENSRNOG00000015675	Nell1	4	0	0	4
1	142880640	142932440	ENSRNOG00000011659	Alpk3	4	0	0	4
1	144236620	144561747	ENSRNOG00000010840	Adamtsl3	4	0	0	4
1	147711498	147888507	ENSRNOG00000024016	Cyp2c6v1	4	0	0	4
1	173872236	174049972	ENSRNOG00000014590	Stk33	4	0	0	4
1	184296850	184407980	ENSRNOG00000024712	Insc	4	0	0	4
1	190197924	190359567	ENSRNOG00000015783	Abca16	4	0	0	4
1	201496628	201549013	ENSRNOG00000020533	Htra1	4	0	0	4
1	205955842	206284975	ENSRNOG00000018384	Adam12	4	0	0	4
1	217148766	217593263	ENSRNOG00000050206	Shank2	4	0	0	4
1	217753836	217904873	ENSRNOG00000020865	Ano1	4	0	0	4
1	221789821	221908549	ENSRNOG00000021103	Nrxn2	4	0	0	4
1	277104014	277183814	ENSRNOG00000016714	Nrap	4	0	0	4
2	26501333	26701733	ENSRNOG00000018094	Sv2c	4	0	0	4
2	46999823	47099361	ENSRNOG00000058111	Itga2	4	0	0	4
2	186420295	186517535	ENSRNOG00000016408	Kirrel	4	0	0	4
2	225643168	225783787	ENSRNOG00000012892	Abca4	4	0	0	4
2	243548227	243688357	ENSRNOG00000012436	Adh6	4	0	0	4
2	261068703	261339563	ENSRNOG00000028225	Tnni3k	4	0	0	4
3	3904953	3953425	ENSRNOG00000019322	Notch1	4	0	0	4
3	5736700	5804529	ENSRNOG00000006916	Sardh	4	0	0	4
3	7276940	7395013	ENSRNOG00000012761	Ak8	4	0	0	4
3	9266622	9329393	ENSRNOG00000059507	Lamc3	4	0	0	4
3	14887110	15060786	ENSRNOG00000055226	Dab2ip	4	0	0	4
3	58630076	58924538	ENSRNOG00000001516	Rapgef4	4	0	0	4
3	93492706	93648221	ENSRNOG00000008510	Abtb2	4	0	0	4
3	159711825	159778043	ENSRNOG00000008170	Jph2	4	0	0	4
3	161517343	161535204	ENSRNOG00000018488	Cd40	4	0	0	4
4	30310702	30501829	ENSRNOG00000009197	Asb4	4	0	0	4
4	100491298	100662540	ENSRNOG00000014753	Tcf7l1	4	0	0	4
4	151296148	151409763	ENSRNOG00000008031	Cacna2d4	4	0	0	4
4	154389247	154729788	ENSRNOG00000037188	LOC297568	4	0	0	4
4	167349297	167485725	ENSRNOG00000021313	LOC100363344	4	0	0	4
4	177064668	177198580	ENSRNOG00000014018	St8sia1	4	0	0	4
5	4677115	4880134	ENSRNOG00000007797	Rbpj	4	0	0	4
5	61471600	61543153	ENSRNOG00000010412	Ccdc180	4	0	0	4
5	153892539	153927296	ENSRNOG00000029427	Grhl3	4	0	0	4
5	159426115	159471644	ENSRNOG00000007574	Padi2	4	0	0	4
5	171661777	171712716	ENSRNOG00000045913	Prdm16	4	0	0	4
6	27326006	27425364	ENSRNOG00000009967	Otof	4	0	0	4
6	123972398	124077697	ENSRNOG00000047363	Kcnk13	4	0	0	4
6	127939126	128081389	ENSRNOG00000010478	LOC299282	4	0	0	4
6	132803394	132932742	ENSRNOG00000004733	Wdr25	4	0	0	4
6	136534336	136650359	ENSRNOG00000053631	Tdrd9	4	0	0	4
7	12540556	12743649	ENSRNOG00000013220	Hmha1	4	0	0	4
7	27369353	27554478	ENSRNOG00000038948	Stab2	4	0	0	4
7	27618058	27787499	ENSRNOG00000038943	RGD1560034	4	0	0	4
7	63513410	63580890	ENSRNOG00000005388	Rassf3	4	0	0	4
7	76056986	76198356	ENSRNOG00000007000	Grhl2	4	0	0	4
7	107464860	107653397	ENSRNOG00000006104	Tg	4	0	0	4
7	120174130	120230920	ENSRNOG00000059015	Triobp	4	0	0	4
7	124501488	124623103	ENSRNOG00000010617	Scube1	4	0	0	4
7	124757878	124931425	ENSRNOG00000011094	Efcab6	4	0	0	4
7	140270192	140294020	ENSRNOG00000054757	Adcy6	4	0	0	4
8	22821912	22877045	ENSRNOG00000010652	Dock6	4	0	0	4
8	39360718	39554100	ENSRNOG00000028856	Pknox2	4	0	0	4
8	57883768	57963208	ENSRNOG00000025115	Exph5	4	0	0	4
8	64843923	65005696	ENSRNOG00000051221	Rn50_8_0647.2	4	0	0	4
8	77984690	78098790	ENSRNOG00000057676	Polr2m	4	0	0	4
8	122848001	122907313	ENSRNOG00000011201	Cmtm8	4	0	0	4
8	128168691	128269039	ENSRNOG00000015049	Scn5a	4	0	0	4
8	128298094	128419050	ENSRNOG00000032473	Scn10a	4	0	0	4
9	18562527	18773592	ENSRNOG00000020193	Runx2	4	0	0	4
9	27117369	27194535	ENSRNOG00000013046	LOC100361830	4	0	0	4
9	43143368	43169040	ENSRNOG00000046298	Rn50_9_0428.1	4	0	0	4
9	43179295	43253800	ENSRNOG00000023941	Fam178b	4	0	0	4
9	45899341	46082380	ENSRNOG00000013408	Npas2	4	0	0	4
9	47131634	47182670	ENSRNOG00000014835	Il1rl1	4	0	0	4
9	64927294	65008384	ENSRNOG00000015354	Aox1	4	0	0	4
9	65011462	65167685	ENSRNOG00000014555	Aox3	4	0	0	4
9	77318326	77833781	ENSRNOG00000042609	Spag16	4	0	0	4
9	88231955	88359582	ENSRNOG00000014851	Col4a4	4	0	0	4
9	115914507	116042623	ENSRNOG00000017237	Lama1	4	0	0	4
10	18485014	18508737	ENSRNOG00000032417	Gabrp	4	0	0	4
10	52350692	52713262	ENSRNOG00000004171	Dnah9	4	0	0	4
10	53816418	53919024	ENSRNOG00000050042	Myh8	4	0	0	4
10	54259790	54325839	ENSRNOG00000003683	Glp2r	4	0	0	4
10	57691974	57824898	ENSRNOG00000023143	Nlrp1a	4	0	0	4
10	86421082	86511854	ENSRNOG00000007200	Ikzf3	4	0	0	4
10	87547175	87731903	ENSRNOG00000061784	Rn50_10_0876.3	4	0	0	4
10	89233858	89311638	ENSRNOG00000053448	Rn50_10_0892.1	4	0	0	4
10	93517732	93581796	ENSRNOG00000006548	Mrc2	4	0	0	4
10	101754330	102086435	ENSRNOG00000031213	Slc39a11	4	0	0	4
11	61319059	61418342	ENSRNOG00000002013	Sidt1	4	0	0	4
11	70056000	70174772	ENSRNOG00000001795	Itgb5	4	0	0	4
11	78234300	78458901	ENSRNOG00000001924	Tp63	4	0	0	4
11	79205230	79706136	ENSRNOG00000031669	Lpp	4	0	0	4
12	19752707	20030497	ENSRNOG00000050572	Vom2r62	4	0	0	4
12	38709095	38784410	ENSRNOG00000001342	Wdr66	4	0	0	4
13	34608289	34670624	ENSRNOG00000002414	Tfcp2l1	4	0	0	4
13	36256612	36292931	ENSRNOG00000049471	Steap3	4	0	0	4
13	56270281	56465234	ENSRNOG00000010903	Crb1	4	0	0	4
13	70376946	70559958	ENSRNOG00000027697	Nmnat2	4	0	0	4
13	70566143	70628652	ENSRNOG00000002667	Lamc2	4	0	0	4
13	73872121	73924369	ENSRNOG00000004018	Tdrd5	4	0	0	4
13	111235966	111476811	ENSRNOG00000003925	Hhat	4	0	0	4
14	7226086	7387276	ENSRNOG00000002232	Aff1	4	0	0	4
14	89059947	89181907	ENSRNOG00000004865	Pkd1l1	4	0	0	4
14	99917085	100099296	ENSRNOG00000004332	Egfr	4	0	0	4
16	517332	631224	ENSRNOG00000061982	AABR07024473.2	4	0	0	4
16	6111650	6407517	ENSRNOG00000013147	Cacna1d	4	0	0	4
16	9089902	9173388	ENSRNOG00000020078	Vstm4	4	0	0	4
16	72007706	72078416	ENSRNOG00000017518	Adam5	4	0	0	4
17	53227385	53774157	ENSRNOG00000016046	Hecw1	4	0	0	4
17	60284803	60474531	ENSRNOG00000018905	Armc4	4	0	0	4
17	76994543	77095708	ENSRNOG00000017933	Ccdc3	4	0	0	4
18	32271370	32360324	ENSRNOG00000013867	Fgf1	4	0	0	4
18	57127899	57248066	ENSRNOG00000019365	Ablim3	4	0	0	4
18	72003181	72462792	ENSRNOG00000047924	Zbtb7c	4	0	0	4
19	15030708	15240321	ENSRNOG00000015519	Ces1d	4	0	0	4
19	40926507	41031606	ENSRNOG00000017219	Vac14	4	0	0	4
19	46523495	46694056	ENSRNOG00000011989	Vat1l	4	0	0	4
20	4239770	4283195	ENSRNOG00000046294	RGD1624210	4	0	0	4
20	21314426	21426534	ENSRNOG00000000634	RGD1306739	4	0	0	4
3	93177663	93218895	ENSRNOG00000007484	Ehf	3	24576.6153846154	25105.4781655932	13
11	35565782	35585890	ENSRNOG00000001656	Kcnj15	3	29531.9166666667	30287.5479137679	12
11	30547741	30663965	ENSRNOG00000002092	Hunk	3	24888	31136.8945928924	10
17	78489168	78564013	ENSRNOG00000014886	Fam107b	3	43799	49027.1470038114	10
2	202198397	202443526	ENSRNOG00000037196	Spag17	3	72977.1111111111	85208.2725523826	9
9	8346633	8442798	ENSRNOG00000048686	LOC100360856	3	30530.8888888889	31945.8047849966	9
4	112771538	112824159	ENSRNOG00000007118	Eva1a	3	24775.25	43463.1233896704	8
6	122418546	122548299	ENSRNOG00000003813	Kcnk10	3	26317.5	30329.2500731555	8
17	5933229	6247076	ENSRNOG00000018839	Ntrk2	3	17216.375	27713.1833400511	8
17	22617491	22688807	ENSRNOG00000014481	Adtrp	3	31358.125	34702.2469772183	8
1	129252996	129334792	ENSRNOG00000022822	Fam169b	3	32862.2857142857	42320.1913342961	7
6	123742564	123897226	ENSRNOG00000053317	Efcab11	3	52094.8571428572	59866.8512045093	7
6	137651713	137666533	ENSRNOG00000013914	Gpr132	3	31265.7142857143	38047.2308922927	7
9	47534424	47589177	ENSRNOG00000028945	Tmem182	3	39470.8571428571	53789.43508233	7
13	105039353	105143430	ENSRNOG00000002418	Tgfb2	3	43031.4285714286	45824.9480554612	7
1	133323801	133562375	ENSRNOG00000009932	Mctp2	3	30909.1666666667	42058.0937676289	6
3	51136576	51300252	ENSRNOG00000027016	Cobll1	3	13217.5	14830.7958754748	6
3	100766237	100819710	ENSRNOG00000047466	Bdnf	3	46952.8333333333	60596.6302938263	6
5	60007087	60194341	ENSRNOG00000024729	Pax5	3	7339.66666666667	9240.16884405619	6
5	116418290	116751916	ENSRNOG00000006966	Nfia	3	111379.333333333	144591.896058758	6
5	151169806	151200245	ENSRNOG00000009912	Fgr	3	8570.66666666667	10774.4571031058	6
7	13149192	13184757	ENSRNOG00000007730	Vom2r53	3	12747	17152.0905664587	6
9	17337941	17356181	ENSRNOG00000019598	Vegfa	3	9830.5	16096.7677966727	6
11	83527462	83549074	ENSRNOG00000031801	Ephb3	3	11963.5	18463.9757013488	6
12	51213692	51252630	ENSRNOG00000027489	Mn1	3	17680.3333333333	20457.5256926801	6
13	25775917	25836457	ENSRNOG00000015615	Tnfrsf11a	3	14934.5	19645.9130177246	6
14	91199330	91348719	ENSRNOG00000049076	Vwc2	3	42732.6666666667	51998.3681846524	6
18	60389976	60720220	ENSRNOG00000017610	Nedd4l	3	11822.3333333333	16396.5365814451	6
20	20638079	20715528	ENSRNOG00000000633	Rhobtb1	3	3972.5	5875.48659261512	6
20	30339173	30408695	ENSRNOG00000000567	Unc5b	3	4219.66666666667	7652.19167733445	6
20	49464419	49558918	ENSRNOG00000000323	Prdm1	3	38474.8333333333	43067.1649097856	6
20	49764643	49876622	ENSRNOG00000056096	AABR07045510.1	3	41589.5	47794.6420877906	6
1	7354654	7483225	ENSRNOG00000015473	Phactr2	3	22990.4	35083.5028581811	5
1	35922188	35998936	ENSRNOG00000057357	AABR07001054.2	3	7051	15660.5181906602	5
1	104279629	104353490	ENSRNOG00000058637	AABR07003304.2	3	8228.4	12323.6200971955	5
1	164623099	164673977	ENSRNOG00000017976	Slco2b1	3	2169.6	3821.77089841869	5
2	203765717	203856073	ENSRNOG00000023851	Igsf3	3	14011.2	22454.6929437924	5
2	252088269	252160403	ENSRNOG00000015260	Lpar3	3	9479.2	13119.586929473	5
3	15558312	15582844	ENSRNOG00000007415	Ptgs1	3	13782.8	19806.8284866609	5
4	48852327	48930772	ENSRNOG00000059016	Tspan12	3	118891.6	181569.18387298	5
4	66402766	66422154	ENSRNOG00000029644	Clec2l	3	2043	3571.3018634666	5
5	123902766	124280615	ENSRNOG00000007410	Dab1	3	13027.2	20826.0026697396	5
7	126094393	126176968	ENSRNOG00000014137	Fbln1	3	7285.6	10011.1097936243	5
8	66294483	66342676	ENSRNOG00000013013	Tle3	3	32634	44710.6102340373	5
9	4805317	4834835	ENSRNOG00000050885	LOC100910526	3	1737	3294.33878039281	5
9	13444496	13491169	ENSRNOG00000053945	Daam2	3	15719.2	25224.5880283504	5
9	61231488	61531282	ENSRNOG00000021384	Ankrd44	3	3076	4361.28765389306	5
9	68411939	69426726	ENSRNOG00000024345	Pard3b	3	5870	8781.04136762833	5
11	25410475	25459236	ENSRNOG00000057794	Adamts5	3	6866	9507.42696527299	5
12	46040013	46207247	ENSRNOG00000032684	Ccdc60	3	6273.8	8837.13625559774	5
13	88316645	88439189	ENSRNOG00000002881	Ddr2	3	1364.8	2052.44322698583	5
13	100978174	101043610	ENSRNOG00000003468	Capn8	3	7033.4	11101.0076029161	5
13	108583757	108603642	ENSRNOG00000053904	AABR07022113.1	3	4223.6	5826.4692825072	5
15	23934085	23971411	ENSRNOG00000011039	Gch1	3	9015.4	18851.4249010519	5
15	26586679	26680820	ENSRNOG00000031849	RGD1310110	3	12392.4	18608.2430202317	5
16	9020987	9055164	ENSRNOG00000042628	RGD1561145	3	6555.6	9596.86387837193	5
16	79587140	79674119	ENSRNOG00000011754	Myom2	3	2804.8	4298.47568330914	5
16	79725143	79796019	ENSRNOG00000012561	Arhgef10	3	1745.4	2393.43075939121	5
18	52213282	52366738	ENSRNOG00000013674	Megf10	3	12233.6	20995.6975783135	5
18	57283922	57348077	ENSRNOG00000019305	Sh3tc2	3	20369.6	27983.8548595436	5
20	44434003	44630817	ENSRNOG00000000596	Fyn	3	23922	33396.2783480435	5
1	14935830	14951281	ENSRNOG00000053291	AABR07000493.1	3	4758	9516	4
1	48317495	48362661	ENSRNOG00000016625	Slc22a2	3	4235	8470	4
1	56239946	56374620	ENSRNOG00000014166	Smoc2	3	2945.25	5890.5	4
1	79629268	79658441	ENSRNOG00000017699	Mill1	3	1017.5	2035	4
1	80698823	80718546	ENSRNOG00000018953	Cblc	3	563.75	1127.5	4
1	84841587	84858709	ENSRNOG00000054618	NA	3	323	646	4
1	135081574	135163185	ENSRNOG00000012369	Fam174b	3	294	588	4
1	177493382	177707561	ENSRNOG00000015488	Tead1	3	3946	7892	4
1	192610972	192709578	ENSRNOG00000012362	Cacng3	3	1743.5	3487	4
1	218418684	218451277	ENSRNOG00000013387	Tpcn2	3	781	1562	4
1	225182539	225215515	ENSRNOG00000057569	Ahnak	3	6521.5	13043	4
1	241338204	241463268	ENSRNOG00000036615	RGD1560242	3	1251.5	2503	4
1	263552053	263613752	ENSRNOG00000046727	Abcc2	3	1963.75	3927.5	4
1	277853375	278044712	ENSRNOG00000046333	Ablim1	3	6222.25	12444.5	4
2	186553232	186724227	ENSRNOG00000034230	Fcrl1	3	3308.5	6617	4
2	194555586	194718794	ENSRNOG00000047767	LOC100911679	3	651.75	1303.5	4
2	199160345	199185439	ENSRNOG00000017484	Gja5	3	4336.75	8673.5	4
2	244519299	245045418	ENSRNOG00000023457	Stpg2	3	10475.25	20950.5	4
2	251860669	251894537	ENSRNOG00000026186	Syde2	3	1467.75	2935.5	4
2	252016197	252068771	ENSRNOG00000015089	Mcoln2	3	1207.5	2415	4
3	23221079	23259821	ENSRNOG00000014034	Olfml2a	3	1420.25	2840.5	4
3	82546559	82586031	ENSRNOG00000000008	Alx4	3	18640.25	37280.5	4
3	104814587	105086936	ENSRNOG00000031760	Fmn1	3	9816.25	19632.5	4
3	109859717	109873966	ENSRNOG00000045829	Thbs1	3	4308.75	8617.5	4
3	149665702	149702899	ENSRNOG00000015468	Bpifb1	3	876	1752	4
3	172690052	172805416	ENSRNOG00000024693	Zfp831	3	946.25	1892.5	4
4	44772341	44853165	ENSRNOG00000052745	Met	3	359	718	4
4	59445267	59811721	ENSRNOG00000013072	Plxna4	3	18570	37140	4
4	66011415	66064489	ENSRNOG00000013948	Zc3hav1	3	1678	3356	4
4	114916088	115002800	ENSRNOG00000010378	Slc4a5	3	1122.5	2245	4
4	119631355	119661504	ENSRNOG00000009787	Efcc1	3	889.25	1778.5	4
4	121217129	121260285	ENSRNOG00000017003	Plxna1	3	2029	4058	4
4	123467049	123512617	ENSRNOG00000045821	Slc41a3	3	912.75	1825.5	4
4	148817014	148847667	ENSRNOG00000023340	Tmem72	3	1504	3008	4
4	171248418	171462177	ENSRNOG00000006231	Ptpro	3	656	1312	4
5	4945506	4977836	ENSRNOG00000040289	Xkr9	3	1327	2654	4
5	74030382	74193567	ENSRNOG00000056550	Epb41l4b	3	2158.5	4317	4
5	75143367	75322165	ENSRNOG00000033110	Svep1	3	2092.25	4184.5	4
5	119095315	119242233	ENSRNOG00000029449	Ror1	3	3629.25	7258.5	4
5	149045281	149070219	ENSRNOG00000011054	Laptm5	3	1270.75	2541.5	4
5	152966091	152989611	ENSRNOG00000000151	Ldlrap1	3	2773.25	5546.5	4
5	163135890	163169699	ENSRNOG00000016575	Tnfrsf1b	3	973	1946	4
5	165721627	165775116	ENSRNOG00000013474	Casz1	3	7.25	14.5	4
6	24157826	24182366	ENSRNOG00000039902	Lbh	3	357	714	4
6	24579122	24678924	ENSRNOG00000032375	Capn13	3	3769.25	7538.5	4
6	52344740	52404253	ENSRNOG00000047455	Cdhr3	3	1387	2774	4
7	14587120	14615369	ENSRNOG00000048450	Cyp4f37	3	430.5	861	4
7	20626730	20714301	ENSRNOG00000061013	AABR07056156.1	3	2733	5466	4
7	54977720	55159851	ENSRNOG00000004077	Kcnc2	3	17087.5	34175	4
7	97355833	97465328	ENSRNOG00000054801	AABR07057997.1	3	2508.75	5017.5	4
7	113015247	113230839	ENSRNOG00000024824	Col22a1	3	19362.25	38724.5	4
7	114722210	114813208	ENSRNOG00000010794	Dennd3	3	1753	3506	4
7	125573927	125613614	ENSRNOG00000012475	Prr5	3	7132.25	14264.5	4
7	126616796	126682252	ENSRNOG00000021463	Ppara	3	1449.5	2899	4
7	129884883	129950391	ENSRNOG00000032311	Ttll8	3	1671.25	3342.5	4
8	6134993	6205979	ENSRNOG00000005933	Yap1	3	1048.75	2097.5	4
8	21785824	21834068	ENSRNOG00000020525	Col5a3	3	3306.5	6613	4
8	59898251	60014863	ENSRNOG00000015201	Tmem266	3	434.5	869	4
8	80962855	81039746	ENSRNOG00000054889	Wdr72	3	52463.75	104927.5	4
8	97275056	97405602	ENSRNOG00000014025	Rasgrf1	3	7664.5	15329	4
9	9213929	9265450	ENSRNOG00000047337	Vom2r79	3	10637.75	21275.5	4
9	15163718	15184968	ENSRNOG00000014987	Mdfi	3	2330	4660	4
9	46414064	46477440	ENSRNOG00000058243	Rfx8	3	6190.25	12380.5	4
9	77831691	78022346	ENSRNOG00000027400	Vwc2l	3	5213.75	10427.5	4
10	40855059	40956051	ENSRNOG00000013588	Glra1	3	665.25	1330.5	4
10	47279386	47341911	ENSRNOG00000002303	Kcnj12	3	2322.5	4645	4
10	104365847	104404224	ENSRNOG00000004834	Llgl2	3	294.25	588.5	4
10	108438550	108468810	ENSRNOG00000047367	Card14	3	238	476	4
11	44875459	45008391	ENSRNOG00000039668	Col8a1	3	9765.25	19530.5	4
13	68947265	69102088	ENSRNOG00000002403	Fam129a	3	3578.25	7156.5	4
14	36044744	36150240	ENSRNOG00000002272	Lnx1	3	15236.5	30473	4
15	18397115	18416465	ENSRNOG00000033261	Fam107a	3	629.25	1258.5	4
15	49066745	49177666	ENSRNOG00000014398	Scara5	3	2983.75	5967.5	4
15	51533476	51740660	ENSRNOG00000026247	Pebp4	3	2469.5	4939	4
15	60082518	60190863	ENSRNOG00000009471	Epsti1	3	2130	4260	4
15	102162351	103171347	ENSRNOG00000046660	Gpc6	3	8988.25	17976.5	4
17	4296724	4457178	ENSRNOG00000018198	Dapk1	3	7805.75	15611.5	4
17	59695475	59747466	ENSRNOG00000026376	RGD1560860	3	26819.25	53638.5	4
18	44713826	44780414	ENSRNOG00000026136	Tnfaip8	3	5707	11414	4
18	51489796	51591526	ENSRNOG00000015225	Gramd3	3	4749.5	9499	4
19	58235714	58402216	ENSRNOG00000019791	Sipa1l2	3	8129	16258	4
20	6515764	6866787	ENSRNOG00000000523	Ppil1	3	1091.5	2183	4
20	31812692	31859497	ENSRNOG00000046204	Tspan15	3	173.5	347	4
1	41190424	41595296	ENSRNOG00000019358	Esr1	3	0	0	3
1	48521272	48566176	ENSRNOG00000017223	Plg	3	0	0	3
1	71671075	71712820	ENSRNOG00000021996	Nlrp4	3	0	0	3
1	85000880	85047340	ENSRNOG00000019129	Fcgbp	3	0	0	3
1	89344929	89363133	ENSRNOG00000021023	Mag	3	0	0	3
1	102412225	102456911	ENSRNOG00000055401	Kcnc1	3	0	0	3
1	124981052	125100073	ENSRNOG00000015829	Trpm1	3	0	0	3
1	125552939	125970156	ENSRNOG00000023496	Fam189a1	3	0	0	3
1	135790310	136075940	ENSRNOG00000032798	Slco3a1	3	0	0	3
1	139890060	140264903	ENSRNOG00000018674	Ntrk3	3	0	0	3
1	142948140	142993115	ENSRNOG00000018940	Slc28a1	3	0	0	3
1	145781428	145873312	ENSRNOG00000011680	Il16	3	0	0	3
1	163001375	163073908	ENSRNOG00000013641	Myo7a	3	0	0	3
1	165971940	166000151	ENSRNOG00000019270	P2ry6	3	0	0	3
1	174860298	174924578	ENSRNOG00000009910	Swap70	3	0	0	3
1	177246826	177408705	ENSRNOG00000015713	Parva	3	0	0	3
1	188033995	188103966	ENSRNOG00000017136	Syt17	3	0	0	3
1	189287557	189395776	ENSRNOG00000042084	Acsm2a	3	0	0	3
1	189836784	189867344	ENSRNOG00000050426	Dnah3	3	0	0	3
1	190070020	190179313	ENSRNOG00000027505	Abca15	3	0	0	3
1	196939964	196967720	ENSRNOG00000015441	Il4r	3	0	0	3
1	196994181	197024666	ENSRNOG00000015773	Il21r	3	0	0	3
1	198741650	198782250	ENSRNOG00000017980	Itgal	3	0	0	3
1	199492898	199624460	ENSRNOG00000019728	Itgam	3	0	0	3
1	211439835	211523099	ENSRNOG00000006962	Stk32c	3	0	0	3
1	212711779	212810214	ENSRNOG00000036647	LOC680907	3	0	0	3
1	243475093	243583129	ENSRNOG00000016075	Dmrt1	3	0	0	3
1	248296831	248379493	ENSRNOG00000011599	Gldc	3	0	0	3
1	260527281	260641315	ENSRNOG00000013309	Pik3ap1	3	0	0	3
1	261513641	261671986	ENSRNOG00000015220	Crtac1	3	0	0	3
1	277188564	277243274	ENSRNOG00000056216	Casp7	3	0	0	3
2	8926350	9506534	ENSRNOG00000016306	Adgrv1	3	0	0	3
2	18676720	18929765	ENSRNOG00000029966	Xrcc4	3	0	0	3
2	26166699	26441190	ENSRNOG00000025406	Iqgap2	3	0	0	3
2	45166039	45241679	ENSRNOG00000039582	RGD1561161	3	0	0	3
2	50097176	50500299	ENSRNOG00000055382	Hcn1	3	0	0	3
2	56502307	56682355	ENSRNOG00000012058	Egflam	3	0	0	3
2	112278976	112660427	ENSRNOG00000024521	Spata16	3	0	0	3
2	200584486	200694735	ENSRNOG00000019417	LOC100911116	3	0	0	3
2	207921375	208141227	ENSRNOG00000014686	Kcnd3	3	0	0	3
2	210249163	210302170	ENSRNOG00000050090	Slc6a17	3	0	0	3
2	230198788	230276075	ENSRNOG00000009433	Ccdc109b	3	0	0	3
2	235261819	235306281	ENSRNOG00000053400	Cfi	3	0	0	3
2	236230839	236345556	ENSRNOG00000010121	Lef1	3	0	0	3
2	251198286	251435432	ENSRNOG00000014143	Col24a1	3	0	0	3
2	258792339	258999545	ENSRNOG00000032660	Adgrl2	3	0	0	3
2	263892841	263980198	ENSRNOG00000010325	Ptger3	3	0	0	3
3	7742031	7798785	ENSRNOG00000013694	Ntng2	3	0	0	3
3	16607686	16884518	ENSRNOG00000048167	LOC100361009	3	0	0	3
3	80891935	80935683	ENSRNOG00000005413	Creb3l1	3	0	0	3
3	94846423	94986763	ENSRNOG00000022660	Ccdc73	3	0	0	3
3	117897238	117992689	ENSRNOG00000037134	Shc4	3	0	0	3
3	120023417	120089536	ENSRNOG00000014152	Kcnip3	3	0	0	3
3	140139379	140422126	ENSRNOG00000011028	Rn50_3_1467.1	3	0	0	3
3	163850285	163938017	ENSRNOG00000046949	Kcnb1	3	0	0	3
3	173966873	174020266	ENSRNOG00000053332	Cdh26	3	0	0	3
4	10292722	10421915	ENSRNOG00000012932	Ccdc146	3	0	0	3
4	56708649	56739291	ENSRNOG00000007281	Flnc	3	0	0	3
4	78746047	78881694	ENSRNOG00000009052	Igf2bp3	3	0	0	3
4	86122916	86234304	ENSRNOG00000012165	Ccdc129	3	0	0	3
