Chromosome	Gene-Start	Gene-End	Gene-ID	Gene-Name	Peaks-on-Gene-Body	Mean-Distance-of-Gene-to-Nearest-Peaks	sd	Number-of-Peaks-Associated-with-Gene
10	77290226	77420270	ENSMUSG00000020262	Adarb1	14	1008.73333333333	3906.8074007643	15
12	73582796	73778685	ENSMUSG00000021108	Prkch	14	101.066666666667	391.429516856696	15
15	83375107	83466606	ENSMUSG00000016664	Pacsin2	14	60.6	234.70279078017	15
16	33682370	33772076	ENSMUSG00000075254	Heg1	14	118.133333333333	457.52843263197	15
17	27055304	27122723	ENSMUSG00000042644	Itpr3	14	233.733333333333	905.245307453547	15
17	28230754	28301969	ENSMUSG00000002250	Ppard	14	135.466666666667	524.660143966232	15
17	30003051	30211328	ENSMUSG00000044477	Zfand3	14	216.866666666667	839.920988347515	15
19	32122227	32391714	ENSMUSG00000040451	Sgms1	14	1108.6	4293.58933760554	15
2	32787102	32849245	ENSMUSG00000026797	Stxbp1	14	0	0	14
2	38509643	38595106	ENSMUSG00000026749	Nek6	14	0	0	14
2	163201125	163324670	ENSMUSG00000074607	Tox2	14	0	0	14
4	133367706	133424202	ENSMUSG00000028854	Slc9a1	14	0	0	14
4	141467390	141540597	ENSMUSG00000040761	Spen	14	0	0	14
4	149516236	149566937	ENSMUSG00000028988	Ctnnbip1	14	0	0	14
5	24450177	24502547	ENSMUSG00000023353	Agap3	14	0	0	14
5	122870165	122991823	ENSMUSG00000029475	Kdm2b	14	0	0	14
5	125276587	125343094	ENSMUSG00000037936	Scarb1	14	0	0	14
5	134237334	134316760	ENSMUSG00000060261	Gtf2i	14	0	0	14
5	134488883	134554434	ENSMUSG00000063146	Clip2	14	0	0	14
5	139905943	139975222	ENSMUSG00000048988	Elfn1	14	0	0	14
6	83361873	83461084	ENSMUSG00000034832	Tet3	14	0	0	14
7	80022814	80094673	ENSMUSG00000048897	Zfp710	14	0	0	14
7	99533466	99607271	ENSMUSG00000018909	Arrb1	14	0	0	14
7	101346067	101413086	ENSMUSG00000032812	Arap1	14	0	0	14
7	139103138	139215307	ENSMUSG00000015981	Stk32c	14	0	0	14
8	11725721	11835719	ENSMUSG00000031511	Arhgef7	14	0	0	14
8	47179548	47448362	ENSMUSG00000038143	Stox2	14	0	0	14
9	21799360	21854635	ENSMUSG00000032198	Dock6	14	0	0	14
9	110654503	110712106	ENSMUSG00000019659	Ccdc12	14	0	0	14
10	62268355	62381908	ENSMUSG00000037012	Hk1	14	0	0	14
12	20988459	21270671	ENSMUSG00000052632	Asap2	14	0	0	14
14	60632001	60765056	ENSMUSG00000021990	Spata13	14	0	0	14
15	73510560	73572742	ENSMUSG00000036661	Dennd3	14	0	0	14
15	81011781	81192757	ENSMUSG00000042292	Mkl1	14	0	0	14
15	89497623	89560761	ENSMUSG00000022623	Shank3	14	0	0	14
15	101320888	101406334	ENSMUSG00000116114	AC163018.1	14	0	0	14
16	34743210	35002920	ENSMUSG00000022836	Mylk	14	0	0	14
16	35152877	35306238	ENSMUSG00000022840	Adcy5	14	0	0	14
17	26971217	27036878	ENSMUSG00000048731	Ggnbp1	14	0	0	14
17	27653509	27711982	ENSMUSG00000040276	Pacsin1	14	0	0	14
18	64885705	65218331	ENSMUSG00000024589	Nedd4l	14	0	0	14
18	75016772	75287466	ENSMUSG00000035765	Dym	14	0	0	14
19	47737061	47921299	ENSMUSG00000044948	Cfap43	14	0	0	14
2	167297944	167351183	ENSMUSG00000017929	B4galt5	13	4649.44444444445	8770.20093151149	18
2	31243823	31296489	ENSMUSG00000062661	Ncs1	13	869.823529411765	2646.72366415759	17
4	139736562	139835528	ENSMUSG00000028736	Pax7	13	5392.58823529412	10261.433611214	17
9	66156223	66272742	ENSMUSG00000032380	Dapk2	13	2023.64705882353	5791.95758078796	17
8	88519354	88595384	ENSMUSG00000031661	Nkd1	13	4304.25	10668.4229356233	16
11	117113168	117159768	ENSMUSG00000020823	Sec14l1	13	431.875	1078.22210915315	16
11	117652289	117763939	ENSMUSG00000025571	Tnrc6c	13	1467.0625	4419.73517259047	16
12	16535169	16612966	ENSMUSG00000020593	Lpin1	13	2077.5625	5212.02606758319	16
17	28398595	28519524	ENSMUSG00000024222	Fkbp5	13	811.9375	2248.17180448915	16
19	10387090	10453681	ENSMUSG00000024743	Syt7	13	2942.25	7685.68899969287	16
1	135605947	135690105	ENSMUSG00000090399	Gm38399	13	639.466666666667	1934.08279726248	15
8	72340499	72423460	ENSMUSG00000006276	Eps15l1	13	920.133333333333	2438.7924666191	15
10	80948124	81016945	ENSMUSG00000048240	Gng7	13	83.4666666666667	290.227956383713	15
11	106653717	106752628	ENSMUSG00000020717	Pecam1	13	1002.53333333333	2878.42498764929	15
11	116916863	116987448	ENSMUSG00000043857	Mgat5b	13	2014.53333333333	5395.99630502186	15
19	8987284	9077419	ENSMUSG00000069833	Ahnak	13	171.466666666667	544.228138437059	15
5	142399497	142462511	ENSMUSG00000056493	Foxk1	13	1335.64285714286	4997.51796252042	14
6	91761009	91829250	ENSMUSG00000030098	Grip2	13	896.5	3354.39584724284	14
12	111292476	111379718	ENSMUSG00000021279	Cdc42bpb	13	334.5	1251.58439587588	14
13	43194745	43306172	ENSMUSG00000051335	Gfod1	13	916.357142857143	3428.69447249449	14
13	49339585	49387526	ENSMUSG00000037933	Bicd2	13	648.214285714286	2425.39577035525	14
14	70474058	70522234	ENSMUSG00000022098	Bmp1	13	4.28571428571429	16.0356745147455	14
1	39370992	39480755	ENSMUSG00000003134	Tbc1d8	13	0	0	13
2	31686376	31804727	ENSMUSG00000026842	Abl1	13	0	0	13
2	93418611	93465140	ENSMUSG00000027215	Cd82	13	0	0	13
2	158026497	158132797	ENSMUSG00000027651	Rprd1b	13	0	0	13
2	163656386	163726658	ENSMUSG00000035268	Pkig	13	0	0	13
4	46661805	46993873	ENSMUSG00000039809	Gabbr2	13	0	0	13
4	135118652	135178490	ENSMUSG00000070691	Runx3	13	0	0	13
4	137662726	137730361	ENSMUSG00000041351	Rap1gap	13	0	0	13
4	149584468	149649399	ENSMUSG00000039953	Clstn1	13	0	0	13
5	107106070	107291629	ENSMUSG00000029287	Tgfbr3	13	0	0	13
5	113841936	113910758	ENSMUSG00000004530	Coro1c	13	0	0	13
5	113936594	113995894	ENSMUSG00000042121	Ssh1	13	0	0	13
5	120533653	120590673	ENSMUSG00000032741	Tpcn1	13	0	0	13
6	52162859	52215339	ENSMUSG00000101298	Gm28308	13	0	0	13
6	134033700	134270658	ENSMUSG00000030199	Etv6	13	0	0	13
7	15970172	16049921	ENSMUSG00000070808	Bicra	13	0	0	13
7	25086844	25181726	ENSMUSG00000008496	Pou2f2	13	0	0	13
7	28892748	28964340	ENSMUSG00000054808	Actn4	13	0	0	13
7	125877920	126084411	ENSMUSG00000046182	Gsg1l	13	0	0	13
7	143556730	143602090	ENSMUSG00000010755	Cars	13	0	0	13
8	84386440	84640746	ENSMUSG00000034656	Cacna1a	13	0	0	13
8	88270403	88330462	ENSMUSG00000031659	Adcy7	13	0	0	13
10	78186225	78246641	ENSMUSG00000000374	Trappc10	13	0	0	13
11	51287920	51584418	ENSMUSG00000063564	Col23a1	13	0	0	13
11	61672281	61722826	ENSMUSG00000042371	Slc5a10	13	0	0	13
11	94407891	94476198	ENSMUSG00000020866	Cacna1g	13	0	0	13
11	98925818	98975442	ENSMUSG00000037992	Rara	13	0	0	13
11	115185487	115247523	ENSMUSG00000045980	Tmem104	13	0	0	13
11	119391100	119487918	ENSMUSG00000070327	Rnf213	13	0	0	13
11	119940763	120007282	ENSMUSG00000025372	Baiap2	13	0	0	13
12	84148676	84220881	ENSMUSG00000042507	Elmsan1	13	0	0	13
12	84782712	84878532	ENSMUSG00000002020	Ltbp2	13	0	0	13
12	104929433	105011809	ENSMUSG00000054150	Syne3	13	0	0	13
15	57692665	57840332	ENSMUSG00000071757	Zhx2	13	0	0	13
15	73576924	73647762	ENSMUSG00000079020	Slc45a4	13	0	0	13
15	79360184	79405569	ENSMUSG00000009035	Tmem184b	13	0	0	13
15	85651616	85708024	ENSMUSG00000116305	AC162302.2	13	0	0	13
15	97792164	97846502	ENSMUSG00000022475	Hdac7	13	0	0	13
16	10833059	10893466	ENSMUSG00000037991	Rmi2	13	0	0	13
16	92391453	92472867	ENSMUSG00000022951	Rcan1	13	0	0	13
17	6312199	6493680	ENSMUSG00000097723	Gm26848	13	0	0	13
17	12681906	12771664	ENSMUSG00000023830	Igf2r	13	0	0	13
19	46597084	46657889	ENSMUSG00000047731	Wbp1l	13	0	0	13
17	26412829	26446849	ENSMUSG00000034413	Neurl1b	12	17459.8333333333	18123.531044316	36
15	74514195	74589965	ENSMUSG00000034730	Adgrb1	12	53381.8333333333	65431.3280195794	24
2	167930057	167979885	ENSMUSG00000027540	Ptpn1	12	6186.33333333333	10526.5097394206	18
1	133381803	133426377	ENSMUSG00000070643	Sox13	12	6712.94117647059	12860.681438354	17
2	167419712	167477500	ENSMUSG00000039463	Slc9a8	12	6445.29411764706	11911.8273774677	17
4	137741233	137798384	ENSMUSG00000028766	Alpl	12	1585.70588235294	2813.39780702769	17
18	4918540	5119799	ENSMUSG00000024236	Svil	12	3824.11764705882	6539.1806241527	17
11	86935925	86995707	ENSMUSG00000018427	Ypel2	12	10969.25	21770.8113261771	16
5	142990393	143114994	ENSMUSG00000045078	Rnf216	12	799	2049.11235137838	15
5	143620447	143710750	ENSMUSG00000018001	Cyth3	12	2049.8	5965.26135459055	15
5	147561104	147728011	ENSMUSG00000029648	Flt1	12	1261.2	2955.83595137291	15
8	119698009	119758217	ENSMUSG00000034112	Atp2c2	12	268.866666666667	750.429578562141	15
1	39898913	40026810	ENSMUSG00000026074	Map4k4	12	73.5714285714286	244.110855739989	14
5	112418651	112579185	ENSMUSG00000058153	Sez6l	12	964.714285714286	2489.92719784122	14
11	115763433	115799866	ENSMUSG00000020747	Tmem94	12	1576.42857142857	4019.4782614794	14
11	117984292	118024511	ENSMUSG00000017715	Pgs1	12	513.428571428571	1305.70191640569	14
13	73731094	73817254	ENSMUSG00000017756	Slc12a7	12	770.857142857143	1991.02875832659	14
15	97744270	97769972	ENSMUSG00000022469	Rapgef3	12	196	659.075342955802	14
17	27750732	27822558	ENSMUSG00000056692	D17Wsu92e	12	190.571428571429	490.734726128661	14
2	32644595	32683169	ENSMUSG00000026814	Eng	12	61.3076923076923	221.048028195754	13
2	165287531	165328479	ENSMUSG00000017670	Elmo2	12	701.692307692308	2529.98759498327	13
2	179911652	179978646	ENSMUSG00000039117	Taf4	12	511.846153846154	1845.48755284134	13
4	123349133	123686360	ENSMUSG00000028649	Macf1	12	56.5384615384615	203.852322112772	13
5	34523838	34564141	ENSMUSG00000054520	Sh3bp2	12	126.153846153846	454.854160904688	13
9	63952576	64024059	ENSMUSG00000036867	Smad6	12	336.769230769231	1214.23872953703	13
11	8431152	8666535	ENSMUSG00000020422	Tns3	12	119.538461538462	431.002052467003	13
11	30098895	30270175	ENSMUSG00000020315	Sptbn1	12	1622.84615384615	5851.25501988183	13
11	51812955	51859653	ENSMUSG00000020387	Jade2	12	304.384615384615	1097.47433823162	13
11	72494419	72552506	ENSMUSG00000020798	Spns3	12	422.692307692308	1524.03878912882	13
11	105290643	105351639	ENSMUSG00000020695	Mrc2	12	150.923076923077	544.16089249695	13
12	75816134	76111426	ENSMUSG00000063450	Syne2	12	856.615384615385	3088.57069258208	13
12	102126733	102267591	ENSMUSG00000041771	Slc24a4	12	841.153846153846	3032.82332286144	13
15	73095344	73186935	ENSMUSG00000036698	Ago2	12	512.769230769231	1848.81575401869	13
17	10402512	10842311	ENSMUSG00000037196	Pacrg	12	839.538461538462	3026.99897080108	13
17	34668535	34720315	ENSMUSG00000033327	Tnxb	12	302.846153846154	1091.92733626936	13
1	75373297	75432820	ENSMUSG00000026207	Speg	12	0	0	12
1	133043667	133109187	ENSMUSG00000026447	Pik3c2b	12	0	0	12
1	134982801	135107276	ENSMUSG00000042793	Lgr6	12	0	0	12
2	32307971	32355338	ENSMUSG00000026825	Dnm1	12	0	0	12
2	92964651	93048167	ENSMUSG00000075028	Prdm11	12	0	0	12
2	135657011	136015093	ENSMUSG00000039943	Plcb4	12	0	0	12
2	145673215	145888116	ENSMUSG00000001768	Rin2	12	0	0	12
2	160729300	160776260	ENSMUSG00000016933	Plcg1	12	0	0	12
2	165593032	165772227	ENSMUSG00000017897	Eya2	12	0	0	12
4	106744055	106806998	ENSMUSG00000034853	Acot11	12	0	0	12
4	130045840	130099783	ENSMUSG00000040690	Col16a1	12	0	0	12
4	133678508	133758769	ENSMUSG00000007880	Arid1a	12	0	0	12
4	139601186	139663191	ENSMUSG00000094439	Gm21969	12	0	0	12
5	35054766	35088339	ENSMUSG00000044716	Dok7	12	0	0	12
5	36490104	36595276	ENSMUSG00000029192	Tbc1d14	12	0	0	12
5	64154305	64351986	ENSMUSG00000029174	Tbc1d1	12	0	0	12
5	112274691	112315861	ENSMUSG00000029344	Tpst2	12	0	0	12
5	115563254	115623154	ENSMUSG00000041638	Gcn1l1	12	0	0	12
5	137482520	137535242	ENSMUSG00000029711	Epo	12	0	0	12
5	140757908	140832431	ENSMUSG00000000149	Gna12	12	0	0	12
6	88256834	88448539	ENSMUSG00000033216	Eefsec	12	0	0	12
6	114860128	114971994	ENSMUSG00000030315	Vgll4	12	0	0	12
7	25315164	25366417	ENSMUSG00000045039	Megf8	12	0	0	12
7	101661633	101796006	ENSMUSG00000001829	Clpb	12	0	0	12
8	94972751	95014717	ENSMUSG00000031785	Adgrg1	12	0	0	12
8	95099328	95204812	ENSMUSG00000031788	Kifc3	12	0	0	12
9	21614169	21704730	ENSMUSG00000032187	Smarca4	12	0	0	12
9	120299513	120475341	ENSMUSG00000041794	Myrip	12	0	0	12
10	80706456	80744264	ENSMUSG00000020198	Ap3d1	12	0	0	12
11	50600084	50808073	ENSMUSG00000036545	Adamts2	12	0	0	12
11	67453437	67689490	ENSMUSG00000033066	Gas7	12	0	0	12
11	67964193	68207648	ENSMUSG00000020903	Stx8	12	0	0	12
11	74923823	75164948	ENSMUSG00000038290	Smg6	12	0	0	12
11	97797000	97839264	ENSMUSG00000038366	Lasp1	12	0	0	12
11	116141785	116170166	ENSMUSG00000020776	Fbf1	12	0	0	12
11	116537240	116583447	ENSMUSG00000020802	Ube2o	12	0	0	12
11	118300569	118357740	ENSMUSG00000017466	Timp2	12	0	0	12
11	120103460	120153346	ENSMUSG00000061306	Slc38a10	12	0	0	12
11	120826029	120934872	ENSMUSG00000048445	Ccdc57	12	0	0	12
12	104762617	104867076	ENSMUSG00000021097	Clmn	12	0	0	12
14	20734375	20796088	ENSMUSG00000021820	Camk2g	12	0	0	12
14	25840156	25887304	ENSMUSG00000021866	Anxa11	12	0	0	12
14	31259875	31325896	ENSMUSG00000019027	Dnah1	12	0	0	12
14	33212026	33370434	ENSMUSG00000063506	Arhgap22	12	0	0	12
14	118482192	118708219	ENSMUSG00000032849	Abcc4	12	0	0	12
15	64086357	64384919	ENSMUSG00000022377	Asap1	12	0	0	12
15	76723485	76820170	ENSMUSG00000033697	Arhgap39	12	0	0	12
15	99316725	99372482	ENSMUSG00000023008	Fmnl3	12	0	0	12
17	27578882	27625495	ENSMUSG00000024213	Nudt3	12	0	0	12
17	56411926	56478483	ENSMUSG00000013236	Ptprs	12	0	0	12
18	69341356	69689579	ENSMUSG00000053477	Tcf4	12	0	0	12
19	41979763	42035141	ENSMUSG00000025171	Ubtd1	12	0	0	12
19	56911861	57010228	ENSMUSG00000025083	Afap1l2	12	0	0	12
17	45732506	45789094	ENSMUSG00000097727	F630040K05Rik	11	37359.7037037037	39324.9087932972	27
4	134741054	134770024	ENSMUSG00000037295	Ldlrap1	11	5371.77272727273	7873.7827354414	22
8	126812140	126910215	ENSMUSG00000110697	Gm31718	11	3581.875	6562.00154297452	16
11	61020564	61071631	ENSMUSG00000042529	Kcnj12	11	2614.375	5118.53151955389	16
15	78595047	78622519	ENSMUSG00000018008	Cyth4	11	4413.125	7065.67129978933	16
17	8523372	8987148	ENSMUSG00000023868	Pde10a	11	6704.375	11081.2763216457	16
4	131767957	131840288	ENSMUSG00000028909	Ptpru	11	3076.92857142857	7088.00607162752	14
5	129499221	129571884	ENSMUSG00000029439	Sfswap	11	7376.35714285714	14769.0939288103	14
9	102986712	103096502	ENSMUSG00000032548	Slco2a1	11	3853	9807.77267116397	14
12	112144208	112182247	ENSMUSG00000021294	Kif26a	11	979.857142857143	2310.67508807218	14
14	25711142	25771039	ENSMUSG00000055538	Zcchc24	11	1077.57142857143	2603.44283045136	14
15	83299239	83352247	ENSMUSG00000054277	Arfgap3	11	1480.21428571429	4243.54498355709	14
3	88603966	88648552	ENSMUSG00000028059	Arhgef2	11	1302.76923076923	3293.55871750315	13
5	111328763	111388859	ENSMUSG00000050017	Pitpnb	11	1702.30769230769	5911.68603113944	13
5	140620078	140651031	ENSMUSG00000036565	Ttyh3	11	518.461538461539	1307.01215343652	13
6	115954311	115997005	ENSMUSG00000030123	Plxnd1	11	507.076923076923	1380.95923555202	13
8	95238545	95308585	ENSMUSG00000031789	Cngb1	11	3607.23076923077	8855.06511508005	13
9	62675826	62784482	ENSMUSG00000032243	Itga11	11	419.692307692308	1504.8290813586	13
11	113043395	113203838	ENSMUSG00000087259	2610035D17Rik	11	13891.8461538462	34211.0269183445	13
15	85203949	85287035	ENSMUSG00000006369	Fbln1	11	2255.15384615385	6040.59883684493	13
17	25373785	25435783	ENSMUSG00000024112	Cacna1h	11	664.307692307692	2161.2744459622	13
1	36066400	36106946	ENSMUSG00000045216	Hs6st1	11	1266.83333333333	4388.43939611035	12
2	30627655	30689710	ENSMUSG00000086405	9330198N18Rik	11	621.416666666667	2152.65047867352	12
4	149714875	149740044	ENSMUSG00000044700	Tmem201	11	356.416666666667	1234.66355066201	12
5	121218219	121369077	ENSMUSG00000042744	Hectd4	11	51.75	179.267258583379	12
8	14909663	15001585	ENSMUSG00000071176	Arhgef10	11	172.083333333333	596.114152938289	12
8	111709974	111745809	ENSMUSG00000031955	Bcar1	11	431.333333333333	1494.18249666275	12
11	54978608	55035445	ENSMUSG00000018340	Anxa6	11	429.666666666667	1488.40899397086	12
11	113244353	113652079	ENSMUSG00000041654	Slc39a11	11	596.25	2065.47058802589	12
12	86359117	86522128	ENSMUSG00000021255	Esrrb	11	209.916666666667	727.172664044334	12
13	97898969	98208439	ENSMUSG00000021662	Arhgef28	11	1363.5	4723.30255224033	12
15	79417356	79457566	ENSMUSG00000022433	Csnk1e	11	396.5	1373.51629040212	12
16	21421118	21645180	ENSMUSG00000033653	Vps8	11	2060	7136.04932718377	12
17	13482053	13763825	ENSMUSG00000038347	Tcte2	11	1487.91666666667	5154.29452819038	12
1	91177822	91225696	ENSMUSG00000034353	Ramp1	11	0	0	11
1	132355815	132393281	ENSMUSG00000042066	Tmcc2	11	0	0	11
1	132508927	132545256	ENSMUSG00000053024	Cntn2	11	0	0	11
1	165646016	165711757	ENSMUSG00000040723	Rcsd1	11	0	0	11
2	28511125	28553581	ENSMUSG00000026821	Ralgds	11	0	0	11
2	28698164	28813665	ENSMUSG00000026807	Ak8	11	0	0	11
2	32533332	32570256	ENSMUSG00000039157	Fam102a	11	0	0	11
2	32719055	32756012	ENSMUSG00000059013	Sh2d3c	11	0	0	11
2	91932324	91977864	ENSMUSG00000040479	Dgkz	11	0	0	11
2	119970699	120027908	ENSMUSG00000033902	Mapkbp1	11	0	0	11
2	120040993	120087693	ENSMUSG00000074899	Sptbn5	11	0	0	11
2	127455998	127524094	ENSMUSG00000079056	Kcnip3	11	0	0	11
2	143946895	144013263	ENSMUSG00000027422	Rrbp1	11	0	0	11
2	166803588	166898552	ENSMUSG00000074582	Arfgef2	11	0	0	11
2	173223958	173278533	ENSMUSG00000038400	Pmepa1	11	0	0	11
4	43531019	43564691	ENSMUSG00000028465	Tln1	11	0	0	11
4	108014291	108098445	ENSMUSG00000028600	Podn	11	0	0	11
4	117548365	117674797	ENSMUSG00000033423	Eri3	11	0	0	11
4	117931654	118136914	ENSMUSG00000028538	St3gal3	11	0	0	11
4	120695638	120750612	ENSMUSG00000028631	Kcnq4	11	0	0	11
4	138970888	139059671	ENSMUSG00000041143	Tmco4	11	0	0	11
4	148960035	149101876	ENSMUSG00000028975	Pex14	11	0	0	11
4	149648668	149704571	ENSMUSG00000039936	Pik3cd	11	0	0	11
5	34194393	34290449	ENSMUSG00000037224	Zfyve28	11	0	0	11
5	73019487	73258619	ENSMUSG00000070733	Fryl	11	0	0	11
5	114026410	114093570	ENSMUSG00000042078	Svop	11	0	0	11
5	114378607	114421669	ENSMUSG00000029577	Ube3b	11	0	0	11
5	118064465	118157464	ENSMUSG00000032867	Fbxw8	11	0	0	11
5	135668033	135735826	ENSMUSG00000005514	Por	11	0	0	11
5	136217647	136248556	ENSMUSG00000005057	Sh2b2	11	0	0	11
5	136741259	136885209	ENSMUSG00000004415	Col26a1	11	0	0	11
5	144765732	144860278	ENSMUSG00000045482	Trrap	11	0	0	11
6	50292830	50458201	ENSMUSG00000029822	Osbpl3	11	0	0	11
6	89315814	89364620	ENSMUSG00000030084	Plxna1	11	0	0	11
6	93674955	94285917	ENSMUSG00000045095	Magi1	11	0	0	11
7	19424275	19460821	ENSMUSG00000030397	Mark4	11	0	0	11
7	25374819	25566917	ENSMUSG00000053714	4732471J01Rik	11	0	0	11
7	27589552	27641326	ENSMUSG00000004056	Akt2	11	0	0	11
7	74274919	74556780	ENSMUSG00000025790	Slco3a1	11	0	0	11
7	81211596	81335033	ENSMUSG00000025584	Pde8a	11	0	0	11
7	100937130	100976649	ENSMUSG00000048779	P2ry6	11	0	0	11
7	118738226	118843466	ENSMUSG00000030982	9030624J02Rik	11	0	0	11
7	125640454	125709780	ENSMUSG00000032777	Gtf3c1	11	0	0	11
7	127742543	127769983	ENSMUSG00000030811	Fbxl19	11	0	0	11
7	137193173	137316445	ENSMUSG00000010476	Ebf3	11	0	0	11
8	125751008	125900317	ENSMUSG00000060212	Pcnx2	11	0	0	11
9	15491432	15545760	ENSMUSG00000058173	Smco4	11	0	0	11
9	21163714	21213748	ENSMUSG00000032177	Pde4a	11	0	0	11
9	41010598	41163697	ENSMUSG00000032020	Ubash3b	11	0	0	11
9	44685804	44737198	ENSMUSG00000048537	Phldb1	11	0	0	11
9	59966431	60524046	ENSMUSG00000032289	Thsd4	11	0	0	11
9	60792542	60880870	ENSMUSG00000034485	Uaca	11	0	0	11
9	70205350	70400266	ENSMUSG00000032220	Myo1e	11	0	0	11
9	108095522	108192384	ENSMUSG00000032589	Bsn	11	0	0	11
9	122175374	122296423	ENSMUSG00000037949	Ano10	11	0	0	11
10	19932472	20143253	ENSMUSG00000071369	Map3k5	11	0	0	11
10	61196612	61275438	ENSMUSG00000059901	Adamts14	11	0	0	11
10	69396773	70027938	ENSMUSG00000069601	Ank3	11	0	0	11
10	81395686	81457635	ENSMUSG00000055053	Nfic	11	0	0	11
10	93246914	93313135	ENSMUSG00000008398	Elk3	11	0	0	11
10	128375115	128409204	ENSMUSG00000014498	Ankrd52	11	0	0	11
11	52762634	53189038	ENSMUSG00000036264	Fstl4	11	0	0	11
11	70560881	70614983	ENSMUSG00000020827	Mink1	11	0	0	11
11	72451138	72491904	ENSMUSG00000040447	Spns2	11	0	0	11
11	75529694	75578075	ENSMUSG00000038178	Slc43a2	11	0	0	11
11	85351167	85826558	ENSMUSG00000059439	Bcas3	11	0	0	11
11	94556602	94603871	ENSMUSG00000076435	Acsf2	11	0	0	11
11	100780231	100852724	ENSMUSG00000020919	Stat5b	11	0	0	11
12	8311432	8344324	ENSMUSG00000020605	Hs1bp3	11	0	0	11
12	82586292	83162556	ENSMUSG00000021219	Rgs6	11	0	0	11
12	83761634	83792882	ENSMUSG00000021223	Papln	11	0	0	11
13	41309081	41489362	ENSMUSG00000021365	Nedd9	11	0	0	11
14	24133453	24247920	ENSMUSG00000021782	Dlg5	11	0	0	11
14	66802364	66870688	ENSMUSG00000022048	Dpysl2	11	0	0	11
14	74754175	74949876	ENSMUSG00000068015	Lrch1	11	0	0	11
15	27464677	27595409	ENSMUSG00000022265	Ank	11	0	0	11
15	79285728	79330390	ENSMUSG00000042632	Pla2g6	11	0	0	11
15	99777970	99877456	ENSMUSG00000023022	Lima1	11	0	0	11
16	4625633	4681777	ENSMUSG00000039637	Coro7	11	0	0	11
17	5490557	5754311	ENSMUSG00000034265	Zdhhc14	11	0	0	11
17	25988536	26071409	ENSMUSG00000037098	Rab11fip3	11	0	0	11
17	44186572	44280668	ENSMUSG00000023959	Clic5	11	0	0	11
17	47503051	47600191	ENSMUSG00000034165	Ccnd3	11	0	0	11
17	70876078	71393784	ENSMUSG00000097625	Gm26561	11	0	0	11
18	61798895	61913852	ENSMUSG00000032735	Ablim3	11	0	0	11
18	67931257	68256049	ENSMUSG00000024544	Ldlrad4	11	0	0	11
15	84667620	84704173	ENSMUSG00000036106	Prr5	10	8287.33333333334	15432.6851967165	15
2	167689177	167729672	ENSMUSG00000006462	A530013C23Rik	10	1308.28571428571	4221.70584240307	14
6	91210455	91273040	ENSMUSG00000064080	Fbln2	10	3874.57142857143	8436.87251309381	14
17	28140316	28175352	ENSMUSG00000038677	Scube3	10	3248	7560.13145998849	14
2	26055035	26125220	ENSMUSG00000026932	Nacc2	10	2362.38461538462	4855.21466292449	13
4	139528548	139620882	ENSMUSG00000041025	Iffo2	10	5634.61538461539	11671.5177643303	13
7	80586127	80690877	ENSMUSG00000030527	Crtc3	10	4322.07692307692	9782.81566030914	13
9	96682270	96754831	ENSMUSG00000040433	Zbtb38	10	662.769230769231	1572.54391321017	13
11	75191783	75268269	ENSMUSG00000045287	Rtn4rl1	10	892	1783.8497694593	13
11	88830292	88866586	ENSMUSG00000018428	Akap1	10	3790.92307692308	8073.28019313854	13
18	80407459	80471695	ENSMUSG00000033323	Ctdp1	10	6962.92307692308	17365.7858947872	13
4	133128505	133200256	ENSMUSG00000028868	Wasf2	10	1767.83333333333	4972.78120158005	12
5	111415362	111457533	ENSMUSG00000070576	Mn1	10	777.333333333333	1875.07155419022	12
5	113611854	113652426	ENSMUSG00000042190	Cmklr1	10	259.333333333333	766.054037179355	12
6	97286367	97619541	ENSMUSG00000030064	Frmd4b	10	1478.16666666667	3639.16326130393	12
